date,timestamp,pm2.5,temperature,humidity,filter
2018-01-26T02,1516903200,14.72,23.00,64.00,24.00
2018-01-26T03,1516906800,14.40,24.00,64.00,24.00
2018-01-26T04,1516910400,14.31,24.00,64.00,24.00
2018-01-26T05,1516914000,14.39,24.00,64.00,24.00
2018-01-26T06,1516917600,14.12,24.00,63.00,24.00
2018-01-26T07,1516921200,14.22,24.00,63.00,24.00
2018-01-26T08,1516924800,14.26,24.00,63.00,24.00
2018-01-26T09,1516928400,14.19,23.00,64.00,24.00
2018-01-26T10,1516932000,14.40,23.00,64.00,24.00
2018-01-26T11,1516935600,14.53,22.00,64.00,24.00
2018-01-26T12,1516939200,14.61,22.00,64.00,24.00
2018-01-26T13,1516942800,14.76,22.00,64.00,24.00
2018-01-26T14,1516946400,14.88,22.00,64.00,24.00
2018-01-26T17,1516957200,14.87,22.00,64.00,24.00
2018-01-26T18,1516960800,14.95,22.00,64.00,24.00
2018-01-26T19,1516964400,14.92,22.00,64.00,24.00
2018-01-26T20,1516968000,14.87,22.00,64.00,24.00
2018-01-26T21,1516971600,14.82,22.00,64.00,24.00
2018-01-26T22,1516975200,14.83,22.00,64.00,24.00
2018-01-26T23,1516978800,14.93,22.00,64.00,24.00
2018-01-27T00,1516982400,14.84,22.00,64.00,24.00
2018-01-27T01,1516986000,14.77,22.00,64.00,24.00
2018-01-27T02,1516989600,14.73,22.00,63.00,24.00
2018-01-27T03,1516993200,14.51,23.00,63.00,24.00
2018-01-27T04,1516996800,14.33,23.00,62.00,24.00
2018-01-27T05,1517000400,14.28,24.00,62.00,24.00
2018-01-27T06,1517004000,14.05,24.00,62.00,24.00
2018-01-27T07,1517007600,14.12,24.00,62.00,24.00
2018-01-27T08,1517011200,14.09,24.00,61.00,24.00
2018-01-27T09,1517014800,14.29,24.00,62.00,24.00
2018-01-27T10,1517018400,14.20,24.00,63.00,24.00
2018-01-27T11,1517022000,14.21,24.00,63.00,24.00
2018-01-27T12,1517025600,14.17,23.00,63.00,24.00
2018-01-27T13,1517029200,14.24,23.00,63.00,24.00
2018-01-27T15,1517036400,14.15,23.00,62.00,24.00
2018-01-27T16,1517040000,14.11,23.00,62.00,24.00
2018-01-27T17,1517043600,14.18,23.00,62.00,24.00
2018-01-27T18,1517047200,14.22,23.00,62.00,24.00
2018-01-27T19,1517050800,14.26,23.00,62.00,24.00
2018-01-27T20,1517054400,14.45,23.00,62.00,24.00
2018-01-27T21,1517058000,14.51,23.00,62.00,24.00
2018-01-27T22,1517061600,14.50,23.00,62.00,24.00
2018-01-27T23,1517065200,14.82,23.00,62.00,24.00
2018-01-28T00,1517068800,15.10,23.00,63.00,24.00
2018-01-28T01,1517072400,15.16,23.00,63.00,24.00
2018-01-28T02,1517076000,15.24,23.00,63.00,24.00
2018-01-28T03,1517079600,15.43,23.00,63.00,24.00
2018-01-29T04,1517169600,15.47,22.00,64.00,22.00
2018-01-29T05,1517173200,15.48,22.00,64.00,22.00
2018-01-29T12,1517198400,17.14,21.00,64.00,22.00
2018-01-29T13,1517202000,17.04,21.00,64.00,22.00
2018-01-29T15,1517209200,17.17,21.00,64.00,22.00
2018-01-29T16,1517212800,17.08,21.00,64.00,22.00
2018-01-29T17,1517216400,17.23,21.00,63.00,22.00
2018-01-29T18,1517220000,17.48,21.00,63.00,22.00
2018-01-29T19,1517223600,17.18,21.00,63.00,22.00
2018-01-29T20,1517227200,17.03,21.00,63.00,22.00
2018-01-29T21,1517230800,16.73,21.00,63.00,22.00
2018-01-29T22,1517234400,16.51,21.00,63.00,22.00
2018-01-29T23,1517238000,16.32,21.00,63.00,22.00
2018-01-30T00,1517241600,16.09,21.00,63.00,22.00
2018-01-30T01,1517245200,16.03,21.00,62.00,22.00
2018-01-30T02,1517248800,15.91,21.00,62.00,22.00
2018-01-30T03,1517252400,15.60,22.00,62.00,22.00
2018-01-30T04,1517256000,15.47,22.00,62.00,22.00
2018-01-30T05,1517259600,15.44,22.00,62.00,22.00
2018-01-30T06,1517263200,15.52,22.00,63.00,22.00
2018-01-30T07,1517266800,15.36,22.00,63.00,22.00
2018-01-30T08,1517270400,15.52,22.00,63.00,22.00
2018-01-30T09,1517274000,15.51,22.00,63.00,22.00
2018-01-30T10,1517277600,15.50,22.00,64.00,22.00
2018-01-30T11,1517281200,15.51,21.00,64.00,22.00
2018-01-30T12,1517284800,15.49,21.00,64.00,22.00
2018-01-30T13,1517288400,15.63,21.00,64.00,22.00
2018-01-30T14,1517292000,15.62,21.00,64.00,22.00
2018-01-30T15,1517295600,15.56,21.00,64.00,22.00
2018-01-30T16,1517299200,15.64,21.00,64.00,22.00
2018-01-30T17,1517302800,15.68,21.00,64.00,22.00
2018-01-30T18,1517306400,15.76,21.00,64.00,22.00
2018-01-30T19,1517310000,15.91,21.00,64.00,22.00
2018-01-30T20,1517313600,15.89,21.00,64.00,22.00
2018-01-30T21,1517317200,15.82,21.00,64.00,22.00
2018-01-30T22,1517320800,15.66,21.00,64.00,22.00
2018-01-30T23,1517324400,15.60,21.00,64.00,22.00
2018-01-31T00,1517328000,15.60,21.00,64.00,22.00
2018-01-31T01,1517331600,15.50,21.00,64.00,22.00
2018-01-31T02,1517335200,15.58,22.00,64.00,22.00
2018-01-31T03,1517338800,15.43,22.00,64.00,22.00
2018-01-31T04,1517342400,15.46,22.00,64.00,22.00
2018-01-31T05,1517346000,15.35,22.00,65.00,22.00
2018-01-31T06,1517349600,15.32,22.00,65.00,22.00
2018-01-31T07,1517353200,15.33,22.00,65.00,22.00
2018-01-31T08,1517356800,15.40,22.00,66.00,22.00
2018-01-31T09,1517360400,15.41,22.00,66.00,22.00
2018-01-31T10,1517364000,15.20,22.00,66.00,22.00
2018-01-31T11,1517367600,15.23,22.00,67.00,22.00
2018-01-31T12,1517371200,15.16,22.00,67.00,22.00
2018-01-31T13,1517374800,15.18,21.00,67.00,22.00
2018-01-31T14,1517378400,15.11,21.00,67.00,22.00
2018-01-31T15,1517382000,15.08,21.00,67.00,22.00
2018-01-31T16,1517385600,15.03,21.00,67.00,22.00
2018-01-31T23,1517410800,15.80,21.00,65.00,22.00
2018-02-01T00,1517414400,16.03,21.00,65.00,22.00
2018-02-01T01,1517418000,16.32,21.00,65.00,22.00
2018-02-01T02,1517421600,16.68,21.00,65.00,22.00
2018-02-01T03,1517425200,17.39,21.00,65.00,22.00
2018-02-01T04,1517428800,18.96,22.00,65.00,22.00
2018-02-01T05,1517432400,19.33,22.00,65.00,22.00
2018-02-01T06,1517436000,19.31,22.00,65.00,22.00
2018-02-01T07,1517439600,21.06,21.00,64.00,22.00
2018-02-01T09,1517446800,22.29,21.00,64.00,22.00
2018-02-01T11,1517454000,21.24,21.00,65.00,22.00
2018-02-01T12,1517457600,21.03,21.00,65.00,22.00
2018-02-01T13,1517461200,20.45,21.00,65.00,22.00
2018-02-01T14,1517464800,19.85,21.00,65.00,22.00
2018-02-01T15,1517468400,19.38,21.00,65.00,22.00
2018-02-01T16,1517472000,18.99,21.00,65.00,22.00
2018-02-01T17,1517475600,18.52,21.00,65.00,22.00
2018-02-01T18,1517479200,18.14,20.00,65.00,22.00
2018-02-01T19,1517482800,17.58,20.00,65.00,22.00
2018-02-01T20,1517486400,17.39,20.00,65.00,22.00
2018-02-01T21,1517490000,17.13,20.00,65.00,22.00
2018-02-01T22,1517493600,17.13,20.00,64.00,22.00
2018-02-01T23,1517497200,16.93,20.00,64.00,22.00
2018-02-02T00,1517500800,16.94,20.00,64.00,22.00
2018-02-02T01,1517504400,16.93,21.00,64.00,22.00
2018-02-02T02,1517508000,16.82,21.00,64.00,22.00
2018-02-02T03,1517511600,16.81,21.00,64.00,22.00
2018-02-02T04,1517515200,16.82,21.00,65.00,22.00
2018-02-02T05,1517518800,17.22,21.00,65.00,22.00
2018-02-02T06,1517522400,17.29,20.00,67.00,22.00
2018-02-02T07,1517526000,16.87,21.00,68.00,22.00
2018-02-02T08,1517529600,16.00,22.00,70.00,22.00
2018-02-02T09,1517533200,15.86,22.00,67.00,22.00
2018-02-02T10,1517536800,15.68,22.00,65.00,22.00
2018-02-02T11,1517540400,15.76,22.00,65.00,22.00
2018-02-02T12,1517544000,15.89,21.00,66.00,22.00
2018-02-02T13,1517547600,15.83,21.00,66.00,22.00
2018-02-02T14,1517551200,16.16,21.00,66.00,22.00
2018-02-02T15,1517554800,16.29,21.00,66.00,22.00
2018-02-02T16,1517558400,16.41,21.00,66.00,22.00
2018-02-02T17,1517562000,16.45,20.00,66.00,22.00
2018-02-02T18,1517565600,16.68,20.00,66.00,22.00
2018-02-02T19,1517569200,16.83,20.00,66.00,22.00
2018-02-02T20,1517572800,16.92,20.00,66.00,22.00
2018-02-02T21,1517576400,17.00,20.00,66.00,22.00
2018-02-02T22,1517580000,17.18,20.00,66.00,22.00
2018-02-02T23,1517583600,17.24,20.00,65.00,22.00
2018-02-03T00,1517587200,17.45,20.00,65.00,22.00
2018-02-03T01,1517590800,17.66,20.00,65.00,22.00
2018-02-03T02,1517594400,18.56,20.00,65.00,22.00
2018-02-03T03,1517598000,18.52,20.00,65.00,22.00
2018-02-03T04,1517601600,18.67,20.00,65.00,22.00
2018-02-03T05,1517605200,18.98,21.00,64.00,22.00
2018-02-05T00,1517760000,18.94,21.00,64.00,22.00
2018-02-05T02,1517767200,16.42,19.00,62.00,19.00
2018-02-08T04,1518033600,16.38,19.00,61.00,18.00
2018-02-08T05,1518037200,16.47,20.00,61.00,18.00
2018-02-08T06,1518040800,16.47,20.00,61.00,18.00
2018-02-08T07,1518044400,16.52,20.00,61.00,18.00
2018-02-08T08,1518048000,16.93,20.00,61.00,18.00
2018-02-08T09,1518051600,17.08,19.00,62.00,18.00
2018-02-08T10,1518055200,17.13,19.00,63.00,18.00
2018-02-08T11,1518058800,17.03,19.00,63.00,18.00
2018-02-08T12,1518062400,17.13,19.00,63.00,18.00
2018-02-08T13,1518066000,17.22,19.00,63.00,18.00
2018-02-08T14,1518069600,17.10,19.00,63.00,18.00
2018-02-08T15,1518073200,17.06,19.00,63.00,18.00
2018-02-08T16,1518076800,17.08,19.00,63.00,18.00
2018-02-08T17,1518080400,17.05,19.00,63.00,18.00
2018-02-08T18,1518084000,17.11,19.00,63.00,18.00
2018-02-08T19,1518087600,17.18,19.00,63.00,18.00
2018-02-08T20,1518091200,17.03,19.00,63.00,18.00
2018-02-08T21,1518094800,16.94,19.00,63.00,18.00
2018-02-08T22,1518098400,16.87,19.00,63.00,18.00
2018-02-08T23,1518102000,16.58,19.00,63.00,18.00
2018-02-09T00,1518105600,16.47,19.00,63.00,18.00
2018-02-09T01,1518109200,16.48,19.00,63.00,18.00
2018-02-09T02,1518112800,16.29,20.00,63.00,18.00
2018-02-09T03,1518116400,16.29,20.00,63.00,18.00
2018-02-09T04,1518120000,16.12,20.00,63.00,18.00
2018-02-09T05,1518123600,16.18,20.00,63.00,18.00
2018-02-09T06,1518127200,16.08,21.00,64.00,18.00
2018-02-09T07,1518130800,15.98,21.00,63.00,18.00
2018-02-09T10,1518141600,16.56,21.00,65.00,18.00
2018-02-09T11,1518145200,16.64,21.00,66.00,18.00
2018-02-09T12,1518148800,16.65,20.00,66.00,18.00
2018-02-09T13,1518152400,16.66,20.00,66.00,18.00
2018-02-09T14,1518156000,16.71,20.00,65.00,18.00
2018-02-09T15,1518159600,16.89,20.00,65.00,18.00
2018-02-09T16,1518163200,16.98,20.00,65.00,18.00
2018-02-09T17,1518166800,16.95,20.00,65.00,18.00
2018-02-09T18,1518170400,16.92,20.00,65.00,18.00
2018-02-09T19,1518174000,16.80,20.00,65.00,18.00
2018-02-09T20,1518177600,16.92,20.00,65.00,18.00
2018-02-09T21,1518181200,16.92,20.00,65.00,18.00
2018-02-09T22,1518184800,16.80,20.00,65.00,18.00
2018-02-09T23,1518188400,16.86,20.00,66.00,18.00
2018-02-10T00,1518192000,16.85,20.00,66.00,18.00
2018-02-10T01,1518195600,16.80,20.00,66.00,18.00
2018-02-10T02,1518199200,16.77,20.00,65.00,18.00
2018-02-10T03,1518202800,16.54,21.00,65.00,18.00
2018-02-10T04,1518206400,16.45,21.00,65.00,18.00
2018-02-10T05,1518210000,16.45,21.00,65.00,18.00
2018-02-10T06,1518213600,16.47,21.00,65.00,18.00
2018-02-10T07,1518217200,16.35,21.00,65.00,18.00
2018-02-10T08,1518220800,16.43,21.00,65.00,18.00
2018-02-10T09,1518224400,16.26,21.00,65.00,18.00
2018-02-10T10,1518228000,16.29,21.00,66.00,18.00
2018-02-10T11,1518231600,16.11,21.00,66.00,18.00
2018-02-10T12,1518235200,16.09,21.00,66.00,18.00
2018-02-10T13,1518238800,15.89,21.00,66.00,18.00
2018-02-10T14,1518242400,16.06,20.00,66.00,18.00
2018-02-10T15,1518246000,15.97,20.00,66.00,18.00
2018-02-10T16,1518249600,15.97,20.00,66.00,18.00
2018-02-10T17,1518253200,15.91,20.00,66.00,18.00
2018-02-10T18,1518256800,16.02,20.00,66.00,18.00
2018-02-10T19,1518260400,16.03,20.00,66.00,18.00
2018-02-10T20,1518264000,16.10,20.00,66.00,18.00
2018-02-10T21,1518267600,16.14,20.00,66.00,18.00
2018-02-10T22,1518271200,16.23,20.00,66.00,18.00
2018-02-10T23,1518274800,16.26,20.00,66.00,18.00
2018-02-11T00,1518278400,16.31,20.00,66.00,18.00
2018-02-11T01,1518282000,16.31,21.00,66.00,18.00
2018-02-11T02,1518285600,16.14,21.00,65.00,18.00
2018-02-11T03,1518289200,16.53,21.00,65.00,18.00
2018-02-13T07,1518476400,17.15,21.00,60.00,14.00
2018-02-13T08,1518480000,17.10,22.00,58.00,14.00
2018-02-13T09,1518483600,17.04,22.00,58.00,14.00
2018-02-13T10,1518487200,16.90,22.00,58.00,14.00
2018-02-13T11,1518490800,16.62,21.00,59.00,14.00
2018-02-13T12,1518494400,16.40,21.00,59.00,14.00
2018-02-13T13,1518498000,16.51,21.00,59.00,14.00
2018-02-13T14,1518501600,16.38,21.00,59.00,14.00
2018-02-13T15,1518505200,16.43,21.00,59.00,14.00
2018-02-13T16,1518508800,16.26,21.00,59.00,14.00
2018-02-13T17,1518512400,16.24,21.00,59.00,14.00
2018-02-13T18,1518516000,16.62,21.00,59.00,14.00
2018-02-13T19,1518519600,16.96,21.00,59.00,14.00
2018-02-13T20,1518523200,16.78,21.00,59.00,14.00
2018-02-13T21,1518526800,16.82,21.00,59.00,14.00
2018-02-13T22,1518530400,16.62,20.00,59.00,14.00
2018-02-13T23,1518534000,16.57,20.00,59.00,14.00
2018-02-14T00,1518537600,16.52,21.00,59.00,14.00
2018-02-14T01,1518541200,16.46,22.00,58.00,14.00
2018-02-14T02,1518544800,16.15,22.00,57.00,14.00
2018-02-14T03,1518548400,15.75,23.00,57.00,14.00
2018-02-14T04,1518552000,16.32,24.00,57.00,14.00
2018-02-14T05,1518555600,15.85,24.00,57.00,14.00
2018-02-14T06,1518559200,15.52,24.00,57.00,14.00
2018-02-14T07,1518562800,16.38,24.00,56.00,14.00
2018-02-14T08,1518566400,17.21,24.00,56.00,14.00
2018-02-14T09,1518570000,17.42,24.00,56.00,14.00
2018-02-14T10,1518573600,17.45,24.00,56.00,14.00
2018-02-14T11,1518577200,17.25,23.00,57.00,14.00
2018-02-14T12,1518580800,17.03,23.00,57.00,14.00
2018-02-14T13,1518584400,17.03,22.00,58.00,14.00
2018-02-14T14,1518588000,16.80,22.00,58.00,14.00
2018-02-14T15,1518591600,16.73,22.00,58.00,14.00
2018-02-14T16,1518595200,16.58,22.00,58.00,14.00
2018-02-14T17,1518598800,16.63,22.00,58.00,14.00
2018-02-14T18,1518602400,17.13,22.00,58.00,14.00
2018-02-14T19,1518606000,17.29,22.00,58.00,14.00
2018-02-14T20,1518609600,17.06,22.00,58.00,14.00
2018-02-14T21,1518613200,16.98,22.00,58.00,14.00
2018-02-14T22,1518616800,16.76,22.00,58.00,14.00
2018-02-14T23,1518620400,16.79,22.00,58.00,14.00
2018-02-15T00,1518624000,16.56,22.00,58.00,14.00
2018-02-15T01,1518627600,16.49,22.00,57.00,14.00
2018-02-15T02,1518631200,16.15,23.00,57.00,14.00
2018-02-15T03,1518634800,15.83,24.00,57.00,14.00
2018-02-15T04,1518638400,15.35,24.00,56.00,14.00
2018-02-15T05,1518642000,15.14,25.00,56.00,14.00
2018-02-15T06,1518645600,14.92,25.00,56.00,14.00
2018-02-15T07,1518649200,15.05,26.00,55.00,14.00
2018-02-15T08,1518652800,15.76,26.00,55.00,14.00
2018-02-15T09,1518656400,15.77,25.00,55.00,14.00
2018-02-15T10,1518660000,15.85,25.00,55.00,14.00
2018-02-15T11,1518663600,15.80,24.00,56.00,14.00
2018-02-15T12,1518667200,15.76,24.00,56.00,14.00
2018-02-15T13,1518670800,15.82,24.00,57.00,14.00
2018-02-15T14,1518674400,15.85,24.00,57.00,14.00
2018-02-15T15,1518678000,15.65,24.00,57.00,14.00
2018-02-15T16,1518681600,15.71,24.00,57.00,14.00
2018-02-15T17,1518685200,16.17,23.00,57.00,14.00
2018-02-15T18,1518688800,17.37,23.00,57.00,14.00
2018-02-15T19,1518692400,17.45,23.00,57.00,14.00
2018-02-15T20,1518696000,17.24,23.00,57.00,14.00
2018-02-15T21,1518699600,17.03,23.00,57.00,14.00
2018-02-15T22,1518703200,16.94,23.00,58.00,14.00
2018-02-15T23,1518706800,16.79,23.00,58.00,14.00
2018-02-16T00,1518710400,16.58,23.00,58.00,14.00
2018-02-16T01,1518714000,16.55,23.00,57.00,14.00
2018-02-16T02,1518717600,16.76,24.00,57.00,14.00
2018-02-16T03,1518721200,16.91,24.00,57.00,14.00
2018-02-16T04,1518724800,16.81,25.00,57.00,14.00
2018-02-16T05,1518728400,16.96,26.00,57.00,14.00
2018-02-16T06,1518732000,17.14,26.00,57.00,14.00
2018-02-16T07,1518735600,17.67,25.00,57.00,14.00
2018-02-16T08,1518739200,18.06,25.00,57.00,14.00
2018-02-16T09,1518742800,18.00,24.00,58.00,14.00
2018-02-16T10,1518746400,17.86,24.00,58.00,14.00
2018-02-16T11,1518750000,17.67,24.00,58.00,14.00
2018-02-16T12,1518753600,17.55,24.00,58.00,14.00
2018-02-16T13,1518757200,17.50,24.00,58.00,14.00
2018-02-16T14,1518760800,17.29,24.00,58.00,14.00
2018-02-16T15,1518764400,17.26,24.00,58.00,14.00
2018-02-16T16,1518768000,17.24,24.00,58.00,14.00
2018-02-16T17,1518771600,17.08,24.00,58.00,14.00
2018-02-16T18,1518775200,16.95,23.00,58.00,14.00
2018-02-16T19,1518778800,16.71,23.00,59.00,14.00
2018-02-16T20,1518782400,16.70,23.00,59.00,14.00
2018-02-16T21,1518786000,16.63,23.00,59.00,14.00
2018-02-16T22,1518789600,16.45,23.00,59.00,14.00
2018-02-16T23,1518793200,16.24,23.00,59.00,14.00
2018-02-17T00,1518796800,16.19,23.00,59.00,14.00
2018-02-17T01,1518800400,16.18,23.00,59.00,14.00
2018-02-17T02,1518804000,16.17,23.00,59.00,14.00
2018-02-17T03,1518807600,15.84,23.00,58.00,14.00
2018-02-17T04,1518811200,15.92,24.00,58.00,14.00
2018-02-17T05,1518814800,16.03,24.00,58.00,14.00
2018-02-17T06,1518818400,15.88,24.00,58.00,14.00
2018-02-17T07,1518822000,16.15,24.00,58.00,14.00
2018-02-17T08,1518825600,16.19,24.00,58.00,14.00
2018-02-17T09,1518829200,16.18,24.00,58.00,14.00
2018-02-17T10,1518832800,16.16,24.00,59.00,14.00
2018-02-17T11,1518836400,16.17,24.00,59.00,14.00
2018-02-17T12,1518840000,16.31,24.00,59.00,14.00
2018-02-17T13,1518843600,16.12,24.00,59.00,14.00
2018-02-17T14,1518847200,16.06,23.00,59.00,13.00
2018-02-17T15,1518850800,15.90,23.00,59.00,13.00
2018-02-17T16,1518854400,15.79,23.00,59.00,13.00
2018-02-17T17,1518858000,15.69,23.00,59.00,13.00
2018-02-17T18,1518861600,15.36,23.00,59.00,13.00
2018-02-17T19,1518865200,15.38,23.00,59.00,13.00
2018-02-17T20,1518868800,15.31,23.00,59.00,13.00
2018-02-17T21,1518872400,15.34,23.00,59.00,13.00
2018-02-17T22,1518876000,15.23,23.00,59.00,13.00
2018-02-17T23,1518879600,15.17,23.00,59.00,13.00
2018-02-18T00,1518883200,15.08,23.00,59.00,13.00
2018-02-18T01,1518886800,14.99,24.00,58.00,13.00
2018-02-18T02,1518890400,14.99,24.00,58.00,13.00
2018-02-18T03,1518894000,14.90,24.00,58.00,13.00
2018-02-18T04,1518897600,14.76,25.00,58.00,13.00
2018-02-18T05,1518901200,14.75,25.00,58.00,13.00
2018-02-18T06,1518904800,14.74,26.00,57.00,13.00
2018-02-18T07,1518908400,14.76,26.00,57.00,13.00
2018-02-18T08,1518912000,15.15,26.00,57.00,13.00
2018-02-18T09,1518915600,15.39,26.00,57.00,13.00
2018-02-18T10,1518919200,15.50,26.00,57.00,13.00
2018-02-18T11,1518922800,15.62,25.00,58.00,13.00
2018-02-18T12,1518926400,15.82,25.00,58.00,13.00
2018-02-18T13,1518930000,16.02,24.00,58.00,13.00
2018-02-18T14,1518933600,16.21,24.00,58.00,13.00
2018-02-18T15,1518937200,16.23,24.00,58.00,13.00
2018-02-18T16,1518940800,16.30,24.00,58.00,13.00
2018-02-18T17,1518944400,16.40,24.00,58.00,13.00
2018-02-18T18,1518948000,17.34,24.00,58.00,13.00
2018-02-18T19,1518951600,17.45,24.00,58.00,13.00
2018-02-18T20,1518955200,17.24,24.00,59.00,13.00
2018-02-18T21,1518958800,17.19,24.00,59.00,13.00
2018-02-18T22,1518962400,16.87,24.00,59.00,13.00
2018-02-18T23,1518966000,16.65,24.00,59.00,13.00
2018-02-19T00,1518969600,16.31,24.00,58.00,13.00
2018-02-19T01,1518973200,16.13,24.00,58.00,13.00
2018-02-19T02,1518976800,15.85,25.00,58.00,13.00
2018-02-19T03,1518980400,15.57,26.00,58.00,13.00
2018-02-19T04,1518984000,15.48,26.00,58.00,13.00
2018-02-19T05,1518987600,15.19,26.00,57.00,13.00
2018-02-19T06,1518991200,15.13,26.00,57.00,13.00
2018-02-19T07,1518994800,15.43,27.00,57.00,13.00
2018-02-19T08,1518998400,16.01,27.00,57.00,13.00
2018-02-19T09,1519002000,16.06,27.00,56.00,13.00
2018-02-19T10,1519005600,16.09,26.00,56.00,13.00
2018-02-19T11,1519009200,15.92,26.00,57.00,13.00
2018-02-19T12,1519012800,15.89,26.00,57.00,13.00
2018-02-19T13,1519016400,15.87,26.00,57.00,13.00
2018-02-19T14,1519020000,15.93,25.00,58.00,13.00
2018-02-19T15,1519023600,15.92,25.00,58.00,13.00
2018-02-19T16,1519027200,16.00,25.00,58.00,13.00
2018-02-19T17,1519030800,16.24,25.00,58.00,13.00
2018-02-19T18,1519034400,16.82,24.00,58.00,13.00
2018-02-19T19,1519038000,17.18,24.00,58.00,13.00
2018-02-19T20,1519041600,17.09,24.00,58.00,13.00
2018-02-19T21,1519045200,16.95,24.00,58.00,13.00
2018-02-19T22,1519048800,16.98,24.00,58.00,13.00
2018-02-19T23,1519052400,17.08,24.00,58.00,13.00
2018-02-20T00,1519056000,16.65,24.00,58.00,13.00
2018-02-20T01,1519059600,16.65,24.00,58.00,13.00
2018-02-20T02,1519063200,17.57,25.00,58.00,13.00
2018-02-20T03,1519066800,17.45,25.00,60.00,13.00
2018-02-20T04,1519070400,16.36,26.00,58.00,13.00
2018-02-20T05,1519074000,15.88,26.00,58.00,13.00
2018-02-20T06,1519077600,15.55,26.00,58.00,13.00
2018-02-20T07,1519081200,15.44,26.00,58.00,13.00
2018-02-20T08,1519084800,15.25,26.00,58.00,13.00
2018-02-20T09,1519088400,15.25,25.00,59.00,13.00
