date,timestamp,pm2.5,temperature,humidity,filter
2018-01-24T19,1516791600,2.11,20.00,66.00,31.00
2018-01-24T20,1516795200,2.11,20.00,66.00,31.00
2018-01-24T21,1516798800,2.05,20.00,66.00,31.00
2018-01-24T22,1516802400,2.03,20.00,66.00,31.00
2018-01-24T23,1516806000,2.00,21.00,65.00,31.00
2018-01-25T00,1516809600,2.00,21.00,65.00,31.00
2018-01-25T01,1516813200,2.05,21.00,66.00,31.00
2018-01-25T02,1516816800,2.02,21.00,66.00,31.00
2018-01-25T03,1516820400,2.09,21.00,65.00,31.00
2018-01-25T04,1516824000,2.01,21.00,65.00,31.00
2018-01-25T05,1516827600,2.00,22.00,64.00,31.00
2018-01-25T06,1516831200,2.00,22.00,64.00,31.00
2018-01-25T07,1516834800,2.08,22.00,65.00,31.00
2018-01-25T08,1516838400,2.03,21.00,65.00,31.00
2018-01-25T09,1516842000,2.03,21.00,65.00,31.00
2018-01-25T10,1516845600,2.01,21.00,65.00,31.00
2018-01-25T11,1516849200,2.04,21.00,65.00,31.00
2018-01-25T12,1516852800,2.14,21.00,66.00,31.00
2018-01-25T13,1516856400,2.06,21.00,66.00,31.00
2018-01-25T14,1516860000,2.24,21.00,66.00,31.00
2018-01-25T15,1516863600,2.00,22.00,65.00,31.00
2018-01-25T16,1516867200,2.00,22.00,65.00,31.00
2018-01-25T17,1516870800,2.02,21.00,66.00,31.00
2018-01-25T18,1516874400,2.01,21.00,67.00,31.00
2018-01-25T19,1516878000,2.00,21.00,67.00,31.00
2018-01-25T20,1516881600,2.01,21.00,67.00,31.00
2018-01-25T21,1516885200,2.00,21.00,67.00,31.00
2018-01-25T22,1516888800,2.00,21.00,67.00,31.00
2018-01-25T23,1516892400,2.00,22.00,66.00,31.00
2018-01-26T00,1516896000,2.00,22.00,66.00,31.00
2018-01-26T01,1516899600,2.10,21.00,67.00,31.00
2018-01-26T02,1516903200,2.00,21.00,67.00,31.00
2018-01-26T03,1516906800,2.01,21.00,66.00,31.00
2018-01-26T04,1516910400,2.00,21.00,66.00,31.00
2018-01-26T05,1516914000,2.00,21.00,65.00,31.00
2018-01-26T06,1516917600,2.00,21.00,65.00,31.00
2018-01-26T07,1516921200,2.00,21.00,65.00,31.00
2018-01-26T08,1516924800,2.00,21.00,65.00,31.00
2018-01-26T09,1516928400,2.00,21.00,65.00,31.00
2018-01-26T10,1516932000,2.00,21.00,66.00,31.00
2018-01-26T11,1516935600,2.04,20.00,66.00,31.00
2018-01-26T12,1516939200,2.02,20.00,66.00,31.00
2018-01-26T13,1516942800,2.00,20.00,66.00,31.00
2018-01-26T14,1516946400,2.02,20.00,66.00,31.00
2018-01-26T15,1516950000,2.01,20.00,66.00,31.00
2018-01-26T16,1516953600,2.00,20.00,66.00,31.00
2018-01-26T17,1516957200,2.00,20.00,66.00,30.00
2018-01-26T18,1516960800,2.00,20.00,66.00,30.00
2018-01-26T19,1516964400,2.00,20.00,66.00,30.00
2018-01-26T20,1516968000,2.00,20.00,66.00,30.00
2018-01-26T21,1516971600,2.03,20.00,66.00,30.00
2018-01-26T22,1516975200,2.01,20.00,66.00,30.00
2018-01-26T23,1516978800,2.02,20.00,65.00,30.00
2018-01-27T00,1516982400,2.08,20.00,66.00,30.00
2018-01-27T01,1516986000,2.01,20.00,65.00,30.00
2018-01-27T02,1516989600,2.00,20.00,65.00,30.00
2018-01-27T03,1516993200,2.00,20.00,65.00,30.00
2018-01-27T04,1516996800,2.02,20.00,65.00,30.00
2018-01-27T05,1517000400,2.00,21.00,65.00,30.00
2018-01-27T06,1517004000,2.00,21.00,64.00,30.00
2018-01-27T07,1517007600,2.01,21.00,64.00,30.00
2018-01-27T08,1517011200,2.04,21.00,64.00,30.00
2018-01-27T09,1517014800,2.00,21.00,64.00,30.00
2018-01-27T10,1517018400,2.00,21.00,64.00,30.00
2018-01-27T11,1517022000,2.00,21.00,64.00,30.00
2018-01-27T12,1517025600,2.01,21.00,65.00,30.00
2018-01-27T13,1517029200,2.00,21.00,65.00,30.00
2018-01-27T15,1517036400,2.00,21.00,65.00,30.00
2018-01-27T16,1517040000,2.00,21.00,65.00,30.00
2018-01-27T17,1517043600,2.00,21.00,65.00,30.00
2018-01-27T18,1517047200,2.00,21.00,65.00,30.00
2018-01-27T19,1517050800,2.00,21.00,65.00,30.00
2018-01-27T20,1517054400,2.00,21.00,65.00,30.00
2018-01-27T21,1517058000,2.00,21.00,65.00,30.00
2018-01-27T22,1517061600,2.00,21.00,65.00,30.00
2018-01-27T23,1517065200,2.06,21.00,65.00,30.00
2018-01-28T00,1517068800,2.01,21.00,66.00,30.00
2018-01-28T01,1517072400,2.10,21.00,66.00,30.00
2018-01-28T02,1517076000,2.06,21.00,66.00,30.00
2018-01-28T03,1517079600,2.07,21.00,66.00,30.00
2018-01-28T04,1517083200,2.04,21.00,66.00,30.00
2018-01-28T05,1517086800,2.03,21.00,66.00,30.00
2018-01-28T06,1517090400,2.01,21.00,66.00,30.00
2018-01-28T07,1517094000,2.03,21.00,66.00,30.00
2018-01-28T08,1517097600,2.00,21.00,66.00,30.00
2018-01-28T09,1517101200,2.00,21.00,67.00,30.00
2018-01-28T10,1517104800,2.04,21.00,67.00,30.00
2018-01-28T11,1517108400,2.03,20.00,67.00,30.00
2018-01-28T12,1517112000,2.00,20.00,67.00,30.00
2018-01-28T13,1517115600,2.00,20.00,67.00,30.00
2018-01-28T14,1517119200,2.00,20.00,67.00,30.00
2018-01-28T15,1517122800,2.01,20.00,67.00,30.00
2018-01-28T16,1517126400,2.01,20.00,67.00,30.00
2018-01-28T17,1517130000,2.01,20.00,66.00,30.00
2018-01-28T18,1517133600,2.00,20.00,66.00,30.00
2018-01-28T19,1517137200,2.03,20.00,66.00,30.00
2018-01-28T20,1517140800,2.00,20.00,66.00,30.00
2018-01-28T21,1517144400,2.00,20.00,66.00,30.00
2018-01-28T22,1517148000,2.01,20.00,66.00,30.00
2018-01-28T23,1517151600,2.01,20.00,66.00,30.00
2018-01-29T00,1517155200,2.00,19.00,66.00,30.00
2018-01-29T01,1517158800,2.00,19.00,66.00,30.00
2018-01-29T02,1517162400,2.01,19.00,65.00,30.00
2018-01-29T03,1517166000,2.02,19.00,65.00,30.00
2018-01-29T04,1517169600,2.01,19.00,65.00,30.00
2018-01-29T05,1517173200,2.01,19.00,65.00,30.00
2018-01-29T12,1517198400,2.57,19.00,64.00,30.00
2018-01-29T13,1517202000,2.49,19.00,64.00,30.00
2018-01-29T14,1517205600,2.58,19.00,64.00,30.00
2018-01-29T15,1517209200,2.71,19.00,64.00,30.00
2018-01-29T16,1517212800,2.46,19.00,64.00,30.00
2018-01-29T17,1517216400,2.35,19.00,63.00,30.00
2018-01-29T18,1517220000,2.09,19.00,63.00,30.00
2018-01-29T19,1517223600,2.03,19.00,63.00,30.00
2018-01-29T20,1517227200,2.06,19.00,64.00,30.00
2018-01-29T21,1517230800,2.01,19.00,64.00,30.00
2018-01-29T22,1517234400,2.02,19.00,64.00,30.00
2018-01-29T23,1517238000,2.01,19.00,64.00,30.00
2018-01-30T00,1517241600,2.04,19.00,64.00,30.00
2018-01-30T01,1517245200,2.00,19.00,64.00,30.00
2018-01-30T02,1517248800,2.01,19.00,64.00,30.00
2018-01-30T03,1517252400,2.06,19.00,63.00,30.00
2018-01-30T04,1517256000,2.05,19.00,63.00,30.00
2018-01-30T05,1517259600,2.06,19.00,63.00,30.00
2018-01-30T06,1517263200,2.05,19.00,63.00,30.00
2018-01-30T07,1517266800,2.08,19.00,63.00,30.00
2018-01-30T08,1517270400,2.01,19.00,64.00,30.00
2018-01-30T09,1517274000,2.38,20.00,68.00,30.00
2018-01-30T10,1517277600,2.05,21.00,69.00,30.00
2018-01-30T11,1517281200,2.13,19.00,68.00,30.00
2018-01-30T12,1517284800,2.02,19.00,68.00,30.00
2018-01-30T13,1517288400,2.00,19.00,67.00,30.00
2018-01-30T14,1517292000,2.00,19.00,67.00,30.00
2018-01-30T15,1517295600,2.00,19.00,66.00,30.00
2018-01-30T16,1517299200,2.00,19.00,66.00,30.00
2018-01-30T17,1517302800,2.00,19.00,66.00,30.00
2018-01-30T18,1517306400,2.02,19.00,67.00,30.00
2018-01-30T19,1517310000,2.00,19.00,67.00,30.00
2018-01-30T20,1517313600,2.00,19.00,67.00,30.00
2018-01-30T21,1517317200,2.00,19.00,67.00,30.00
2018-01-30T22,1517320800,2.00,19.00,67.00,30.00
2018-01-30T23,1517324400,2.00,19.00,67.00,30.00
2018-01-31T00,1517328000,2.00,19.00,67.00,30.00
2018-01-31T01,1517331600,2.04,19.00,68.00,30.00
2018-01-31T02,1517335200,2.04,19.00,69.00,30.00
2018-01-31T03,1517338800,2.03,19.00,72.00,30.00
2018-01-31T04,1517342400,2.04,19.00,73.00,30.00
2018-01-31T05,1517346000,2.01,19.00,71.00,30.00
2018-01-31T06,1517349600,2.02,19.00,71.00,30.00
2018-01-31T07,1517353200,2.03,19.00,70.00,30.00
2018-01-31T08,1517356800,2.00,19.00,69.00,30.00
2018-01-31T09,1517360400,2.00,19.00,69.00,30.00
2018-01-31T10,1517364000,2.00,19.00,69.00,30.00
2018-01-31T11,1517367600,2.01,19.00,69.00,30.00
2018-01-31T12,1517371200,2.02,19.00,69.00,30.00
2018-01-31T13,1517374800,2.03,19.00,69.00,30.00
2018-01-31T14,1517378400,2.00,19.00,69.00,30.00
2018-01-31T15,1517382000,2.02,19.00,69.00,30.00
2018-01-31T16,1517385600,2.00,19.00,69.00,30.00
2018-01-31T22,1517407200,2.00,19.00,68.00,30.00
2018-01-31T23,1517410800,2.00,19.00,68.00,30.00
2018-02-01T00,1517414400,2.00,19.00,68.00,30.00
2018-02-01T01,1517418000,2.20,19.00,66.00,30.00
2018-02-01T02,1517421600,2.24,19.00,66.00,30.00
2018-02-01T03,1517425200,2.32,19.00,66.00,30.00
2018-02-01T04,1517428800,2.32,19.00,66.00,30.00
2018-02-01T05,1517432400,2.52,19.00,65.00,30.00
2018-02-01T06,1517436000,2.45,19.00,66.00,30.00
2018-02-01T07,1517439600,2.79,19.00,66.00,30.00
2018-02-01T09,1517446800,3.37,19.00,65.00,30.00
2018-02-01T11,1517454000,3.61,19.00,65.00,30.00
2018-02-01T12,1517457600,7.54,19.00,65.00,30.00
2018-02-01T13,1517461200,7.68,19.00,65.00,30.00
2018-02-01T14,1517464800,5.89,19.00,65.00,29.00
2018-02-01T15,1517468400,4.54,19.00,65.00,29.00
2018-02-01T16,1517472000,3.17,19.00,65.00,29.00
2018-02-01T17,1517475600,2.32,19.00,65.00,29.00
2018-02-01T18,1517479200,2.18,19.00,66.00,29.00
2018-02-01T19,1517482800,2.07,19.00,66.00,29.00
2018-02-01T20,1517486400,2.11,19.00,66.00,29.00
2018-02-01T21,1517490000,2.03,19.00,66.00,29.00
2018-02-01T22,1517493600,2.01,19.00,66.00,29.00
2018-02-01T23,1517497200,2.08,19.00,66.00,29.00
2018-02-02T01,1517504400,2.04,19.00,66.00,29.00
2018-02-02T02,1517508000,2.14,19.00,66.00,29.00
2018-02-02T03,1517511600,2.55,19.00,67.00,29.00
2018-02-02T04,1517515200,2.14,20.00,68.00,29.00
2018-02-02T05,1517518800,2.13,20.00,69.00,29.00
2018-02-02T06,1517522400,2.15,20.00,67.00,29.00
2018-02-02T07,1517526000,2.04,20.00,69.00,29.00
2018-02-02T08,1517529600,2.09,20.00,68.00,29.00
2018-02-02T09,1517533200,2.03,20.00,67.00,29.00
2018-02-02T10,1517536800,2.08,20.00,66.00,29.00
2018-02-02T11,1517540400,2.03,19.00,66.00,29.00
2018-02-02T12,1517544000,2.03,19.00,66.00,29.00
2018-02-02T13,1517547600,2.07,19.00,65.00,29.00
2018-02-02T14,1517551200,2.04,19.00,65.00,29.00
2018-02-02T15,1517554800,2.04,19.00,65.00,29.00
2018-02-02T16,1517558400,2.03,19.00,65.00,29.00
2018-02-02T17,1517562000,2.04,19.00,65.00,29.00
2018-02-02T18,1517565600,2.02,19.00,65.00,29.00
2018-02-02T19,1517569200,2.04,19.00,65.00,29.00
2018-02-02T20,1517572800,2.06,19.00,65.00,29.00
2018-02-02T21,1517576400,2.05,18.00,65.00,29.00
2018-02-02T22,1517580000,2.05,18.00,65.00,29.00
2018-02-02T23,1517583600,2.00,18.00,65.00,29.00
2018-02-03T00,1517587200,2.02,18.00,64.00,29.00
2018-02-03T01,1517590800,2.01,18.00,64.00,29.00
2018-02-03T02,1517594400,2.00,18.00,64.00,29.00
2018-02-03T03,1517598000,2.07,18.00,64.00,29.00
2018-02-03T04,1517601600,2.00,18.00,64.00,29.00
2018-02-03T05,1517605200,2.01,18.00,64.00,29.00
2018-02-03T06,1517608800,2.02,18.00,64.00,29.00
2018-02-03T07,1517612400,2.13,18.00,64.00,29.00
2018-02-03T08,1517616000,2.08,18.00,64.00,29.00
2018-02-03T09,1517619600,2.05,18.00,64.00,29.00
2018-02-03T10,1517623200,2.07,18.00,64.00,29.00
2018-02-03T11,1517626800,2.04,18.00,64.00,29.00
2018-02-03T12,1517630400,2.03,18.00,64.00,29.00
2018-02-03T13,1517634000,2.02,18.00,64.00,29.00
2018-02-03T14,1517637600,2.02,17.00,63.00,29.00
2018-02-03T15,1517641200,2.01,17.00,63.00,29.00
2018-02-03T16,1517644800,2.00,17.00,63.00,29.00
2018-02-03T17,1517648400,2.03,17.00,63.00,29.00
2018-02-03T18,1517652000,2.03,17.00,63.00,29.00
2018-02-03T19,1517655600,2.00,17.00,63.00,29.00
2018-02-03T20,1517659200,2.02,17.00,63.00,29.00
2018-02-03T21,1517662800,2.00,17.00,63.00,29.00
2018-02-03T22,1517666400,2.00,17.00,63.00,29.00
2018-02-03T23,1517670000,2.00,17.00,63.00,29.00
2018-02-04T00,1517673600,2.00,17.00,63.00,29.00
2018-02-04T01,1517677200,2.00,17.00,63.00,29.00
2018-02-04T02,1517680800,2.00,17.00,63.00,29.00
2018-02-04T03,1517684400,2.04,17.00,63.00,29.00
2018-02-04T04,1517688000,2.00,17.00,63.00,29.00
2018-02-04T05,1517691600,2.00,17.00,63.00,29.00
2018-02-04T06,1517695200,2.00,17.00,63.00,29.00
2018-02-04T07,1517698800,2.02,17.00,63.00,29.00
2018-02-04T08,1517702400,2.00,17.00,62.00,29.00
2018-02-04T09,1517706000,2.00,17.00,62.00,29.00
2018-02-04T10,1517709600,2.00,17.00,62.00,29.00
2018-02-04T11,1517713200,2.00,17.00,62.00,29.00
2018-02-04T12,1517716800,2.00,17.00,62.00,29.00
2018-02-04T13,1517720400,2.01,17.00,62.00,29.00
2018-02-04T14,1517724000,2.01,17.00,62.00,29.00
2018-02-04T15,1517727600,2.00,17.00,62.00,29.00
2018-02-04T16,1517731200,2.00,17.00,62.00,29.00
2018-02-04T17,1517734800,2.00,17.00,62.00,29.00
2018-02-04T18,1517738400,2.00,17.00,62.00,29.00
2018-02-04T19,1517742000,2.00,17.00,62.00,29.00
2018-02-04T20,1517745600,2.00,17.00,62.00,29.00
2018-02-04T21,1517749200,2.00,17.00,62.00,29.00
2018-02-04T22,1517752800,2.00,17.00,62.00,29.00
2018-02-04T23,1517756400,2.00,17.00,62.00,29.00
2018-02-05T00,1517760000,2.00,17.00,62.00,29.00
2018-02-05T01,1517763600,2.00,17.00,62.00,29.00
2018-02-05T02,1517767200,2.01,17.00,61.00,29.00
2018-02-08T03,1518030000,2.00,17.00,62.00,28.00
2018-02-08T04,1518033600,2.03,17.00,61.00,28.00
2018-02-08T05,1518037200,2.00,17.00,61.00,28.00
2018-02-08T06,1518040800,2.02,17.00,61.00,28.00
2018-02-08T07,1518044400,2.05,17.00,61.00,28.00
2018-02-08T08,1518048000,2.00,17.00,61.00,28.00
2018-02-08T09,1518051600,2.01,17.00,61.00,28.00
2018-02-08T10,1518055200,2.02,17.00,61.00,28.00
2018-02-08T11,1518058800,2.00,17.00,61.00,28.00
2018-02-08T12,1518062400,2.01,17.00,61.00,28.00
2018-02-08T13,1518066000,2.03,17.00,61.00,28.00
2018-02-08T14,1518069600,2.00,17.00,62.00,28.00
2018-02-08T15,1518073200,2.02,17.00,62.00,28.00
2018-02-08T16,1518076800,2.00,17.00,62.00,28.00
2018-02-08T17,1518080400,2.01,17.00,62.00,28.00
2018-02-08T18,1518084000,2.00,17.00,63.00,28.00
2018-02-08T19,1518087600,2.00,17.00,63.00,28.00
2018-02-08T20,1518091200,2.00,17.00,63.00,28.00
2018-02-08T21,1518094800,2.00,17.00,63.00,28.00
2018-02-08T22,1518098400,2.00,17.00,63.00,28.00
2018-02-08T23,1518102000,2.00,17.00,63.00,28.00
2018-02-09T00,1518105600,2.00,17.00,63.00,28.00
2018-02-09T01,1518109200,2.00,17.00,64.00,28.00
2018-02-09T02,1518112800,2.00,17.00,64.00,28.00
2018-02-09T03,1518116400,2.00,17.00,64.00,28.00
2018-02-09T04,1518120000,2.05,17.00,63.00,28.00
2018-02-09T05,1518123600,2.01,18.00,64.00,28.00
2018-02-09T06,1518127200,2.04,18.00,64.00,28.00
2018-02-09T07,1518130800,2.20,19.00,69.00,28.00
2018-02-09T10,1518141600,2.07,19.00,68.00,28.00
2018-02-09T11,1518145200,2.03,19.00,68.00,28.00
2018-02-09T12,1518148800,2.03,19.00,68.00,28.00
2018-02-09T13,1518152400,2.10,19.00,68.00,28.00
2018-02-09T14,1518156000,2.05,19.00,68.00,28.00
2018-02-09T15,1518159600,2.03,19.00,68.00,28.00
2018-02-09T16,1518163200,2.03,19.00,68.00,28.00
2018-02-09T17,1518166800,2.02,18.00,67.00,28.00
2018-02-09T18,1518170400,2.02,18.00,67.00,28.00
2018-02-09T19,1518174000,2.01,18.00,67.00,28.00
2018-02-09T20,1518177600,2.00,18.00,67.00,28.00
2018-02-09T21,1518181200,2.00,18.00,67.00,28.00
2018-02-09T22,1518184800,2.00,18.00,67.00,28.00
2018-02-09T23,1518188400,2.00,18.00,67.00,28.00
2018-02-10T00,1518192000,2.00,18.00,67.00,28.00
2018-02-10T01,1518195600,2.00,18.00,67.00,28.00
2018-02-10T02,1518199200,2.00,18.00,67.00,28.00
2018-02-10T03,1518202800,2.02,18.00,67.00,28.00
2018-02-10T04,1518206400,2.01,19.00,67.00,28.00
2018-02-10T05,1518210000,2.01,19.00,67.00,28.00
2018-02-10T06,1518213600,2.00,19.00,67.00,28.00
2018-02-10T07,1518217200,2.00,19.00,67.00,28.00
2018-02-10T08,1518220800,2.00,19.00,67.00,28.00
2018-02-10T09,1518224400,2.00,19.00,67.00,28.00
2018-02-10T10,1518228000,2.00,18.00,67.00,28.00
2018-02-10T11,1518231600,2.00,18.00,67.00,28.00
2018-02-10T12,1518235200,2.00,18.00,67.00,28.00
2018-02-10T13,1518238800,2.03,18.00,67.00,28.00
2018-02-10T14,1518242400,2.01,18.00,67.00,28.00
2018-02-10T15,1518246000,2.02,18.00,68.00,28.00
2018-02-10T16,1518249600,2.00,18.00,68.00,28.00
2018-02-10T17,1518253200,2.03,18.00,68.00,28.00
2018-02-10T18,1518256800,2.03,18.00,68.00,28.00
2018-02-10T19,1518260400,2.00,18.00,68.00,28.00
2018-02-10T20,1518264000,2.00,18.00,68.00,28.00
2018-02-10T21,1518267600,2.01,18.00,68.00,28.00
2018-02-10T22,1518271200,2.02,18.00,68.00,28.00
2018-02-10T23,1518274800,2.00,18.00,68.00,28.00
2018-02-11T00,1518278400,2.00,17.00,68.00,28.00
2018-02-11T01,1518282000,2.00,17.00,68.00,28.00
2018-02-11T02,1518285600,2.00,17.00,68.00,28.00
2018-02-11T03,1518289200,2.00,17.00,68.00,28.00
2018-02-11T04,1518292800,2.00,17.00,68.00,28.00
2018-02-11T05,1518296400,2.01,18.00,68.00,28.00
2018-02-11T06,1518300000,2.02,17.00,68.00,28.00
2018-02-11T07,1518303600,2.03,17.00,68.00,28.00
2018-02-11T08,1518307200,2.02,17.00,68.00,28.00
2018-02-11T09,1518310800,2.04,17.00,67.00,28.00
2018-02-11T10,1518314400,2.05,17.00,67.00,28.00
2018-02-11T11,1518318000,2.08,17.00,67.00,28.00
2018-02-11T12,1518321600,2.13,17.00,67.00,28.00
2018-02-11T13,1518325200,2.15,17.00,67.00,28.00
2018-02-11T14,1518328800,2.07,17.00,67.00,28.00
2018-02-11T15,1518332400,2.08,17.00,67.00,28.00
2018-02-11T16,1518336000,2.10,17.00,67.00,28.00
2018-02-11T17,1518339600,2.13,17.00,67.00,28.00
2018-02-11T18,1518343200,2.15,17.00,66.00,28.00
2018-02-11T19,1518346800,2.05,17.00,66.00,28.00
2018-02-11T20,1518350400,2.04,17.00,66.00,28.00
2018-02-11T21,1518354000,2.02,17.00,66.00,28.00
2018-02-11T22,1518357600,2.04,17.00,66.00,28.00
2018-02-11T23,1518361200,2.04,17.00,65.00,28.00
2018-02-12T00,1518364800,2.09,17.00,65.00,28.00
2018-02-12T01,1518368400,2.15,17.00,65.00,28.00
2018-02-12T02,1518372000,2.15,17.00,64.00,28.00
2018-02-12T03,1518375600,2.06,17.00,64.00,28.00
2018-02-12T04,1518379200,2.19,17.00,63.00,28.00
2018-02-12T05,1518382800,2.18,17.00,62.00,28.00
2018-02-12T06,1518386400,2.23,18.00,62.00,28.00
2018-02-12T07,1518390000,2.12,18.00,61.00,28.00
2018-02-12T08,1518393600,2.18,19.00,60.00,28.00
2018-02-12T09,1518397200,2.36,19.00,57.00,28.00
2018-02-12T10,1518400800,2.34,18.00,60.00,28.00
2018-02-12T11,1518404400,2.36,18.00,61.00,28.00
2018-02-12T12,1518408000,2.45,17.00,61.00,28.00
2018-02-12T13,1518411600,2.25,17.00,61.00,28.00
2018-02-12T14,1518415200,2.23,17.00,61.00,28.00
2018-02-12T15,1518418800,2.22,17.00,60.00,28.00
2018-02-12T16,1518422400,2.11,17.00,60.00,28.00
2018-02-12T17,1518426000,2.09,17.00,60.00,28.00
2018-02-12T18,1518429600,2.03,17.00,60.00,28.00
2018-02-12T20,1518436800,2.06,17.00,60.00,28.00
2018-02-12T21,1518440400,2.00,17.00,60.00,27.00
2018-02-12T22,1518444000,2.01,17.00,60.00,27.00
2018-02-12T23,1518447600,2.01,17.00,60.00,27.00
2018-02-13T00,1518451200,2.01,17.00,60.00,27.00
2018-02-13T01,1518454800,2.03,17.00,60.00,27.00
2018-02-13T02,1518458400,2.04,17.00,59.00,27.00
2018-02-13T03,1518462000,2.09,18.00,59.00,27.00
2018-02-13T04,1518465600,2.08,18.00,59.00,27.00
2018-02-13T05,1518469200,2.01,18.00,59.00,27.00
2018-02-13T06,1518472800,2.03,18.00,58.00,27.00
2018-02-13T07,1518476400,2.08,18.00,58.00,27.00
2018-02-13T08,1518480000,2.13,18.00,58.00,27.00
2018-02-13T09,1518483600,2.02,18.00,59.00,27.00
2018-02-13T10,1518487200,2.05,18.00,59.00,27.00
2018-02-13T11,1518490800,2.03,18.00,59.00,27.00
2018-02-13T12,1518494400,2.09,18.00,59.00,27.00
2018-02-13T13,1518498000,2.03,18.00,60.00,27.00
2018-02-13T14,1518501600,2.03,18.00,60.00,27.00
2018-02-13T15,1518505200,2.00,18.00,60.00,27.00
2018-02-13T16,1518508800,2.00,18.00,60.00,27.00
2018-02-13T17,1518512400,2.01,18.00,60.00,27.00
2018-02-13T18,1518516000,2.00,18.00,60.00,27.00
2018-02-13T19,1518519600,2.02,18.00,61.00,27.00
2018-02-13T20,1518523200,2.03,18.00,61.00,27.00
2018-02-13T21,1518526800,2.00,18.00,61.00,27.00
2018-02-13T22,1518530400,2.00,18.00,61.00,27.00
2018-02-13T23,1518534000,2.01,18.00,62.00,27.00
2018-02-14T00,1518537600,2.00,18.00,62.00,27.00
2018-02-14T01,1518541200,2.01,18.00,62.00,27.00
2018-02-14T02,1518544800,2.00,18.00,61.00,27.00
2018-02-14T03,1518548400,2.00,18.00,61.00,27.00
2018-02-14T04,1518552000,2.03,18.00,61.00,27.00
2018-02-14T05,1518555600,2.00,19.00,61.00,27.00
2018-02-14T06,1518559200,2.00,19.00,60.00,27.00
2018-02-14T07,1518562800,2.02,19.00,60.00,27.00
