date,timestamp,pm2.5,temperature,humidity,filter
2018-03-03T05,1520024400,3.03,25.00,72.00,96.00
2018-03-03T06,1520028000,3.00,25.00,72.00,96.00
2018-03-03T07,1520031600,4.30,25.00,73.00,96.00
2018-03-03T08,1520035200,7.56,25.00,75.00,96.00
2018-03-03T09,1520038800,7.60,25.00,77.00,96.00
2018-03-03T10,1520042400,6.39,25.00,78.00,96.00
2018-03-03T11,1520046000,6.62,25.00,79.00,96.00
2018-03-03T12,1520049600,4.91,25.00,79.00,96.00
2018-03-03T13,1520053200,3.61,24.00,79.00,96.00
2018-03-03T14,1520056800,3.00,24.00,77.00,96.00
2018-03-03T15,1520060400,3.00,24.00,78.00,96.00
2018-03-03T16,1520064000,3.00,24.00,78.00,96.00
2018-03-03T17,1520067600,3.00,24.00,78.00,96.00
2018-03-03T18,1520071200,3.00,24.00,78.00,96.00
2018-03-03T19,1520074800,3.00,24.00,78.00,96.00
2018-03-03T20,1520078400,3.00,24.00,78.00,96.00
2018-03-03T21,1520082000,3.00,24.00,78.00,96.00
2018-03-03T22,1520085600,3.00,24.00,78.00,96.00
2018-03-03T23,1520089200,3.00,24.00,77.00,96.00
2018-03-04T00,1520092800,3.00,24.00,77.00,96.00
2018-03-04T01,1520096400,3.00,24.00,77.00,95.00
2018-03-04T02,1520100000,3.52,26.00,76.00,95.00
2018-03-04T03,1520103600,6.29,26.00,76.00,95.00
2018-03-04T04,1520107200,7.92,26.00,75.00,95.00
2018-03-04T05,1520110800,4.70,27.00,75.00,95.00
2018-03-04T06,1520114400,3.01,27.00,76.00,95.00
2018-03-04T07,1520118000,3.53,26.00,77.00,95.00
2018-03-04T08,1520121600,3.17,24.00,69.00,95.00
2018-03-04T09,1520125200,3.00,23.00,68.00,95.00
2018-03-04T10,1520128800,3.00,24.00,68.00,95.00
2018-03-04T11,1520132400,3.00,25.00,69.00,95.00
2018-03-04T12,1520136000,4.07,24.00,73.00,95.00
2018-03-04T13,1520139600,7.77,23.00,74.00,95.00
2018-03-04T14,1520143200,3.65,23.00,77.00,95.00
2018-03-04T15,1520146800,3.13,24.00,77.00,95.00
2018-03-04T16,1520150400,3.51,25.00,78.00,95.00
2018-03-04T17,1520154000,3.03,25.00,75.00,95.00
2018-03-04T18,1520157600,3.00,25.00,75.00,95.00
2018-03-04T19,1520161200,3.00,25.00,76.00,95.00
2018-03-04T20,1520164800,3.00,25.00,78.00,95.00
2018-03-04T21,1520168400,3.02,25.00,79.00,95.00
2018-03-04T22,1520172000,3.00,25.00,80.00,95.00
2018-03-04T23,1520175600,3.00,25.00,80.00,95.00
2018-03-05T00,1520179200,3.00,26.00,75.00,95.00
2018-03-05T01,1520182800,3.01,28.00,74.00,95.00
2018-03-05T02,1520186400,4.29,26.00,79.00,95.00
2018-03-06T07,1520290800,3.00,22.00,73.00,94.00
2018-03-06T08,1520294400,3.00,21.00,73.00,94.00
2018-03-06T09,1520298000,3.00,20.00,75.00,94.00
2018-03-06T10,1520301600,3.00,22.00,75.00,94.00
2018-03-06T11,1520305200,3.00,22.00,75.00,94.00
2018-03-06T12,1520308800,3.00,22.00,73.00,94.00
2018-03-06T13,1520312400,3.00,22.00,74.00,94.00
2018-03-06T14,1520316000,3.00,22.00,74.00,94.00
2018-03-06T15,1520319600,3.00,21.00,75.00,94.00
2018-03-06T16,1520323200,3.00,22.00,74.00,94.00
2018-03-06T17,1520326800,3.00,22.00,73.00,94.00
2018-03-06T18,1520330400,3.00,22.00,73.00,94.00
2018-03-06T19,1520334000,3.00,22.00,74.00,94.00
2018-03-06T20,1520337600,3.00,22.00,74.00,94.00
2018-03-06T21,1520341200,3.00,22.00,74.00,94.00
2018-03-06T22,1520344800,3.00,21.00,75.00,94.00
2018-03-06T23,1520348400,3.00,21.00,75.00,93.00
2018-03-07T00,1520352000,3.00,22.00,74.00,93.00
2018-03-07T01,1520355600,3.00,22.00,71.00,93.00
2018-03-07T02,1520359200,3.00,23.00,69.00,93.00
2018-03-07T04,1520366400,3.08,23.00,70.00,93.00
2018-03-07T05,1520370000,3.00,23.00,71.00,93.00
2018-03-07T06,1520373600,3.00,24.00,71.00,93.00
2018-03-07T07,1520377200,3.03,24.00,71.00,93.00
2018-03-07T08,1520380800,3.00,24.00,71.00,93.00
2018-03-07T09,1520384400,3.00,24.00,72.00,93.00
2018-03-07T10,1520388000,3.00,22.00,73.00,93.00
2018-03-07T11,1520391600,3.00,23.00,75.00,93.00
2018-03-07T12,1520395200,3.00,22.00,75.00,93.00
2018-03-07T13,1520398800,3.00,22.00,74.00,93.00
2018-03-07T14,1520402400,3.00,22.00,76.00,93.00
2018-03-07T15,1520406000,3.00,22.00,74.00,93.00
2018-03-07T16,1520409600,3.00,22.00,74.00,93.00
2018-03-07T17,1520413200,3.00,22.00,73.00,93.00
2018-03-07T18,1520416800,3.00,22.00,73.00,93.00
2018-03-07T19,1520420400,3.00,22.00,74.00,93.00
2018-03-07T20,1520424000,3.00,22.00,75.00,93.00
2018-03-07T21,1520427600,3.00,22.00,75.00,93.00
2018-03-07T22,1520431200,3.00,22.00,76.00,93.00
2018-03-07T23,1520434800,3.00,22.00,77.00,93.00
2018-03-08T01,1520442000,3.00,22.00,75.00,93.00
2018-03-08T02,1520445600,3.00,21.00,71.00,93.00
2018-03-09T02,1520532000,3.00,21.00,72.00,93.00
2018-03-09T04,1520539200,3.40,19.00,50.00,92.00
2018-03-09T05,1520542800,3.00,19.00,50.00,92.00
2018-03-09T06,1520546400,3.00,19.00,52.00,92.00
2018-03-09T07,1520550000,3.02,19.00,55.00,91.00
2018-03-09T08,1520553600,3.00,19.00,57.00,91.00
2018-03-09T09,1520557200,3.00,19.00,59.00,91.00
2018-03-09T10,1520560800,3.01,19.00,58.00,91.00
2018-03-09T11,1520564400,3.00,19.00,67.00,91.00
2018-03-09T12,1520568000,3.00,19.00,70.00,91.00
2018-03-09T14,1520575200,3.00,19.00,67.00,91.00
2018-03-09T15,1520578800,3.00,18.00,68.00,91.00
2018-03-09T16,1520582400,3.00,18.00,69.00,91.00
2018-03-09T17,1520586000,3.00,18.00,68.00,91.00
2018-03-09T18,1520589600,3.00,18.00,68.00,91.00
2018-03-09T19,1520593200,3.00,18.00,68.00,91.00
2018-03-09T20,1520596800,3.00,18.00,68.00,91.00
2018-03-09T21,1520600400,3.00,18.00,68.00,91.00
2018-03-09T22,1520604000,3.00,18.00,68.00,91.00
2018-03-09T23,1520607600,3.00,17.00,69.00,91.00
2018-03-10T00,1520611200,3.00,17.00,69.00,91.00
2018-03-10T01,1520614800,3.00,21.00,62.00,91.00
2018-03-10T02,1520618400,3.00,22.00,56.00,91.00
2018-03-10T03,1520622000,3.00,22.00,51.00,91.00
2018-03-10T04,1520625600,3.00,22.00,50.00,91.00
2018-03-10T05,1520629200,3.00,21.00,49.00,91.00
2018-03-10T06,1520632800,3.00,19.00,52.00,91.00
2018-03-10T07,1520636400,3.00,19.00,52.00,91.00
2018-03-10T08,1520640000,3.00,19.00,51.00,91.00
2018-03-10T09,1520643600,3.00,19.00,53.00,91.00
2018-03-10T10,1520647200,3.00,19.00,54.00,91.00
2018-03-10T11,1520650800,3.00,19.00,55.00,91.00
2018-03-10T12,1520654400,3.00,19.00,56.00,91.00
2018-03-10T13,1520658000,3.00,19.00,57.00,91.00
2018-03-10T14,1520661600,3.00,19.00,60.00,91.00
2018-03-10T15,1520665200,3.00,19.00,61.00,91.00
2018-03-10T16,1520668800,3.00,19.00,60.00,90.00
2018-03-13T08,1520899200,3.00,19.00,60.00,90.00
2018-04-06T20,1523016000,3.01,24.00,63.00,60.00
2018-04-06T21,1523019600,3.03,24.00,63.00,60.00
2018-04-06T22,1523023200,3.02,24.00,62.00,60.00
2018-04-06T23,1523026800,3.00,24.00,62.00,60.00
2018-04-07T00,1523030400,3.00,24.00,62.00,60.00
2018-04-07T01,1523034000,3.02,23.00,63.00,60.00
2018-04-07T02,1523037600,3.00,24.00,62.00,60.00
2018-04-07T03,1523041200,3.03,24.00,61.00,60.00
2018-04-07T04,1523044800,3.05,24.00,60.00,60.00
2018-04-07T05,1523048400,3.48,25.00,57.00,60.00
2018-04-07T06,1523052000,3.00,24.00,52.00,60.00
2018-04-07T07,1523055600,3.61,24.00,45.00,60.00
2018-04-07T08,1523059200,3.29,24.00,43.00,60.00
2018-04-07T09,1523062800,3.02,24.00,44.00,60.00
2018-04-07T10,1523066400,3.02,23.00,44.00,60.00
2018-04-07T11,1523070000,3.00,23.00,52.00,60.00
2018-04-07T12,1523073600,3.00,23.00,55.00,60.00
2018-04-07T13,1523077200,3.00,23.00,57.00,60.00
2018-04-07T14,1523080800,3.00,23.00,58.00,60.00
2018-04-07T15,1523084400,3.00,23.00,57.00,60.00
2018-04-07T16,1523088000,3.00,22.00,58.00,60.00
2018-04-07T17,1523091600,3.00,22.00,57.00,60.00
2018-04-07T18,1523095200,3.00,22.00,58.00,60.00
2018-04-07T19,1523098800,3.00,22.00,57.00,60.00
2018-04-07T20,1523102400,3.00,22.00,56.00,60.00
2018-04-07T21,1523106000,3.00,22.00,56.00,60.00
2018-04-07T22,1523109600,3.00,22.00,56.00,60.00
2018-04-07T23,1523113200,3.00,22.00,55.00,60.00
2018-04-08T00,1523116800,3.00,24.00,50.00,60.00
2018-04-08T01,1523120400,3.00,24.00,48.00,60.00
2018-04-08T02,1523124000,3.00,26.00,45.00,60.00
2018-04-08T03,1523127600,3.00,26.00,44.00,60.00
2018-04-08T04,1523131200,3.00,26.00,45.00,60.00
2018-04-08T05,1523134800,3.00,25.00,45.00,60.00
2018-04-08T06,1523138400,3.00,25.00,46.00,60.00
2018-04-08T07,1523142000,3.00,24.00,48.00,60.00
2018-04-08T08,1523145600,3.00,24.00,50.00,60.00
2018-04-08T09,1523149200,3.00,23.00,54.00,60.00
2018-04-08T10,1523152800,3.00,24.00,52.00,60.00
2018-04-08T11,1523156400,3.00,24.00,53.00,60.00
2018-04-08T12,1523160000,3.00,24.00,54.00,59.00
2018-04-08T13,1523163600,3.00,24.00,56.00,59.00
2018-04-08T14,1523167200,3.00,24.00,56.00,59.00
2018-04-08T15,1523170800,3.00,21.00,55.00,59.00
2018-04-08T16,1523174400,3.00,23.00,57.00,59.00
2018-04-08T17,1523178000,3.00,23.00,57.00,59.00
2018-04-08T18,1523181600,3.00,23.00,58.00,59.00
2018-04-08T19,1523185200,3.00,23.00,58.00,59.00
2018-04-08T20,1523188800,3.00,23.00,58.00,59.00
2018-04-08T21,1523192400,3.00,23.00,58.00,59.00
2018-04-08T22,1523196000,3.00,23.00,58.00,59.00
2018-04-08T23,1523199600,3.00,24.00,57.00,59.00
2018-04-09T00,1523203200,3.00,26.00,52.00,59.00
2018-04-09T01,1523206800,3.00,26.00,50.00,59.00
2018-04-09T02,1523210400,3.00,28.00,49.00,59.00
2018-04-09T03,1523214000,3.00,28.00,48.00,59.00
2018-04-09T04,1523217600,3.00,28.00,46.00,59.00
2018-04-09T05,1523221200,3.00,27.00,47.00,59.00
2018-04-09T06,1523224800,3.00,27.00,48.00,59.00
2018-04-09T07,1523228400,3.00,26.00,50.00,59.00
2018-04-09T08,1523232000,3.00,26.00,51.00,59.00
2018-04-09T09,1523235600,3.00,26.00,52.00,59.00
2018-04-09T10,1523239200,3.05,26.00,52.00,59.00
2018-04-09T11,1523242800,3.00,23.00,56.00,59.00
2018-04-09T12,1523246400,3.00,22.00,59.00,59.00
2018-04-09T13,1523250000,3.00,22.00,61.00,59.00
2018-04-09T16,1523260800,3.01,22.00,62.00,58.00
2018-04-09T17,1523264400,3.00,24.00,59.00,58.00
2018-04-09T18,1523268000,3.00,24.00,60.00,58.00
2018-04-09T19,1523271600,3.00,24.00,61.00,58.00
2018-04-09T20,1523275200,3.00,24.00,61.00,58.00
2018-04-09T21,1523278800,3.00,24.00,61.00,58.00
2018-04-09T22,1523282400,3.00,24.00,61.00,58.00
2018-04-09T23,1523286000,3.00,24.00,61.00,58.00
2018-04-10T00,1523289600,3.00,26.00,57.00,58.00
2018-04-12T08,1523491200,3.00,28.00,54.00,58.00
2018-04-12T10,1523498400,3.00,26.00,71.00,55.00
2018-04-12T11,1523502000,3.00,24.00,72.00,55.00
2018-04-12T12,1523505600,3.00,24.00,71.00,55.00
2018-04-12T13,1523509200,3.00,24.00,71.00,55.00
2018-04-12T14,1523512800,3.00,24.00,71.00,55.00
2018-04-12T15,1523516400,3.00,24.00,73.00,55.00
2018-04-12T16,1523520000,3.00,25.00,70.00,55.00
2018-04-12T17,1523523600,3.00,26.00,68.00,55.00
2018-04-12T18,1523527200,3.00,26.00,67.00,55.00
2018-04-12T19,1523530800,3.00,26.00,67.00,55.00
2018-04-12T20,1523534400,3.00,26.00,66.00,55.00
2018-04-12T21,1523538000,3.00,26.00,66.00,55.00
2018-04-12T22,1523541600,3.00,26.00,67.00,55.00
2018-04-12T23,1523545200,3.00,26.00,67.00,55.00
2018-04-13T00,1523548800,3.00,26.00,67.00,55.00
2018-04-13T01,1523552400,3.00,28.00,73.00,55.00
2018-04-13T02,1523556000,3.00,30.00,69.00,55.00
2018-04-13T03,1523559600,3.00,31.00,64.00,55.00
2018-04-13T04,1523563200,3.00,31.00,62.00,55.00
2018-04-13T05,1523566800,3.00,28.00,59.00,55.00
2018-04-13T06,1523570400,3.00,25.00,59.00,54.00
2018-04-13T07,1523574000,3.00,26.00,61.00,54.00
2018-04-13T08,1523577600,3.00,27.00,61.00,54.00
2018-04-13T09,1523581200,3.00,27.00,67.00,54.00
2018-04-13T10,1523584800,3.00,26.00,66.00,54.00
2018-04-13T11,1523588400,3.00,25.00,65.00,54.00
2018-04-13T12,1523592000,3.00,24.00,65.00,54.00
2018-04-13T13,1523595600,3.00,24.00,66.00,54.00
2018-04-13T14,1523599200,3.00,24.00,68.00,54.00
2018-04-13T15,1523602800,3.00,24.00,68.00,54.00
2018-04-13T16,1523606400,3.00,26.00,72.00,54.00
2018-04-13T17,1523610000,3.00,27.00,71.00,54.00
2018-04-13T18,1523613600,3.00,27.00,72.00,54.00
2018-04-13T19,1523617200,3.00,27.00,72.00,54.00
2018-04-13T20,1523620800,3.00,27.00,72.00,54.00
2018-04-13T21,1523624400,3.00,27.00,72.00,54.00
2018-04-13T22,1523628000,3.00,27.00,73.00,54.00
2018-04-13T23,1523631600,3.00,27.00,74.00,54.00
2018-04-14T00,1523635200,3.00,28.00,74.00,54.00
2018-04-14T01,1523638800,3.00,28.00,75.00,54.00
2018-04-14T02,1523642400,3.00,27.00,62.00,54.00
2018-04-14T03,1523646000,3.00,28.00,70.00,54.00
2018-04-14T04,1523649600,3.00,29.00,70.00,54.00
2018-04-14T05,1523653200,3.00,30.00,70.00,54.00
2018-04-14T06,1523656800,3.00,29.00,72.00,54.00
2018-04-14T07,1523660400,3.00,28.00,75.00,53.00
2018-04-14T08,1523664000,3.00,28.00,76.00,53.00
2018-04-14T09,1523667600,3.00,28.00,76.00,53.00
2018-04-14T10,1523671200,3.00,28.00,79.00,53.00
2018-04-14T11,1523674800,3.00,28.00,79.00,53.00
2018-04-21T04,1524254400,3.00,29.00,61.00,44.00
2018-04-21T05,1524258000,3.00,27.00,54.00,44.00
2018-04-21T06,1524261600,3.00,28.00,57.00,44.00
2018-04-21T07,1524265200,3.00,28.00,60.00,43.00
2018-04-21T08,1524268800,3.00,28.00,61.00,43.00
2018-04-21T09,1524272400,3.00,28.00,64.00,43.00
2018-04-21T10,1524276000,3.00,28.00,65.00,43.00
2018-04-21T11,1524279600,3.00,28.00,66.00,43.00
2018-04-24T01,1524502800,3.00,29.00,67.00,42.00
2018-04-24T02,1524506400,3.00,29.00,65.00,42.00
2018-04-24T03,1524510000,3.00,28.00,69.00,42.00
2018-04-24T04,1524513600,3.00,28.00,59.00,42.00
2018-04-24T05,1524517200,3.02,26.00,62.00,42.00
2018-04-24T06,1524520800,3.00,23.00,68.00,42.00
2018-04-24T07,1524524400,3.00,24.00,64.00,42.00
2018-04-24T08,1524528000,3.00,24.00,65.00,42.00
2018-04-24T09,1524531600,3.00,26.00,68.00,42.00
2018-04-24T10,1524535200,3.00,26.00,68.00,42.00
2018-04-24T11,1524538800,3.00,24.00,68.00,42.00
2018-04-24T12,1524542400,3.00,24.00,67.00,42.00
2018-04-24T13,1524546000,3.00,24.00,65.00,42.00
2018-04-24T14,1524549600,3.00,24.00,64.00,42.00
2018-04-24T15,1524553200,3.00,25.00,65.00,42.00
2018-04-24T16,1524556800,3.00,25.00,66.00,41.00
2018-04-24T17,1524560400,3.00,25.00,65.00,41.00
2018-04-24T18,1524564000,3.00,25.00,65.00,41.00
2018-04-24T20,1524571200,3.00,25.00,66.00,41.00
2018-04-24T21,1524574800,3.00,25.00,66.00,41.00
2018-04-24T22,1524578400,3.00,25.00,66.00,41.00
2018-04-24T23,1524582000,3.00,25.00,64.00,41.00
2018-04-25T00,1524585600,3.00,25.00,63.00,41.00
2018-04-25T01,1524589200,3.00,24.00,61.00,41.00
2018-04-25T02,1524592800,3.02,24.00,61.00,41.00
2018-04-25T03,1524596400,3.01,24.00,58.00,41.00
2018-04-25T04,1524600000,3.07,25.00,57.00,41.00
2018-04-25T05,1524603600,3.02,25.00,56.00,41.00
2018-04-25T06,1524607200,3.00,23.00,58.00,41.00
2018-04-25T07,1524610800,3.00,24.00,57.00,41.00
2018-04-25T08,1524614400,3.01,25.00,55.00,41.00
2018-04-25T09,1524618000,3.00,25.00,56.00,41.00
2018-04-25T10,1524621600,3.00,25.00,58.00,41.00
2018-04-25T11,1524625200,3.05,25.00,59.00,41.00
2018-04-25T12,1524628800,3.00,24.00,61.00,41.00
2018-04-25T13,1524632400,3.00,24.00,60.00,41.00
2018-04-25T14,1524636000,3.00,25.00,60.00,41.00
2018-04-25T15,1524639600,3.00,24.00,60.00,41.00
2018-04-25T16,1524643200,3.00,24.00,61.00,41.00
2018-04-25T17,1524646800,3.00,24.00,61.00,41.00
2018-04-25T18,1524650400,3.00,24.00,62.00,41.00
2018-04-25T19,1524654000,3.00,24.00,62.00,41.00
2018-04-25T20,1524657600,3.00,24.00,63.00,41.00
2018-04-25T21,1524661200,3.00,24.00,63.00,41.00
2018-04-25T22,1524664800,3.00,24.00,62.00,41.00
2018-04-25T23,1524668400,3.00,25.00,60.00,41.00
2018-04-26T00,1524672000,3.00,26.00,55.00,41.00
2018-04-26T01,1524675600,3.00,27.00,52.00,41.00
2018-04-26T02,1524679200,3.00,27.00,52.00,41.00
2018-04-26T03,1524682800,3.00,28.00,53.00,41.00
2018-04-26T04,1524686400,3.00,28.00,54.00,41.00
2018-04-26T05,1524690000,3.00,27.00,58.00,41.00
2018-04-26T06,1524693600,3.00,26.00,60.00,40.00
2018-04-26T07,1524697200,3.00,26.00,61.00,40.00
2018-04-26T08,1524700800,3.00,26.00,59.00,40.00
2018-04-26T09,1524704400,3.00,26.00,65.00,40.00
2018-04-26T10,1524708000,3.00,26.00,65.00,40.00
2018-04-26T11,1524711600,3.00,24.00,65.00,40.00
2018-04-26T12,1524715200,3.00,23.00,65.00,40.00
2018-04-26T13,1524718800,3.00,23.00,65.00,40.00
2018-04-26T14,1524722400,3.00,25.00,64.00,40.00
2018-04-26T15,1524726000,3.00,25.00,64.00,40.00
2018-04-26T16,1524729600,3.00,25.00,65.00,40.00
2018-04-26T17,1524733200,3.00,25.00,62.00,40.00
2018-04-26T18,1524736800,3.00,25.00,62.00,40.00
2018-04-26T19,1524740400,3.00,25.00,62.00,40.00
2018-04-26T20,1524744000,3.00,25.00,61.00,40.00
2018-04-26T21,1524747600,3.00,25.00,61.00,40.00
2018-04-26T22,1524751200,3.00,25.00,61.00,40.00
2018-04-26T23,1524754800,3.00,26.00,60.00,40.00
2018-04-27T00,1524758400,3.00,26.00,59.00,40.00
2018-04-27T01,1524762000,3.00,28.00,56.00,40.00
2018-04-27T02,1524765600,3.00,27.00,56.00,40.00
2018-04-27T03,1524769200,3.08,27.00,60.00,40.00
2018-04-27T04,1524772800,3.00,27.00,59.00,40.00
2018-04-27T05,1524776400,3.00,28.00,62.00,40.00
2018-04-27T06,1524780000,3.07,24.00,63.00,40.00
2018-04-27T07,1524783600,3.07,26.00,72.00,40.00
2018-04-27T08,1524787200,3.35,25.00,72.00,40.00
2018-04-27T09,1524790800,3.20,25.00,77.00,40.00
2018-04-27T10,1524794400,3.06,25.00,75.00,40.00
2018-04-27T11,1524798000,3.00,24.00,71.00,40.00
2018-04-27T12,1524801600,3.00,22.00,69.00,40.00
2018-04-27T13,1524805200,3.00,24.00,70.00,40.00
2018-04-27T14,1524808800,3.00,25.00,73.00,40.00
2018-04-27T15,1524812400,3.00,26.00,71.00,39.00
2018-04-27T16,1524816000,3.00,25.00,72.00,39.00
2018-04-27T17,1524819600,3.02,25.00,71.00,39.00
2018-04-27T18,1524823200,3.00,25.00,71.00,39.00
2018-04-27T19,1524826800,3.03,25.00,71.00,39.00
2018-04-27T20,1524830400,3.00,25.00,71.00,39.00
2018-04-27T21,1524834000,3.00,25.00,71.00,39.00
2018-04-27T22,1524837600,3.01,25.00,71.00,39.00
2018-04-27T23,1524841200,3.00,25.00,71.00,39.00
2018-04-28T00,1524844800,3.00,26.00,69.00,39.00
2018-04-28T01,1524848400,3.00,26.00,68.00,39.00
2018-04-28T02,1524852000,3.00,26.00,67.00,39.00
2018-04-28T03,1524855600,3.01,27.00,66.00,39.00
2018-04-28T04,1524859200,3.00,27.00,65.00,39.00
2018-04-28T05,1524862800,3.02,24.00,63.00,39.00
2018-04-28T06,1524866400,3.05,26.00,66.00,39.00
2018-04-28T07,1524870000,3.00,26.00,67.00,39.00
2018-04-28T08,1524873600,3.01,27.00,65.00,39.00
2018-04-28T09,1524877200,3.00,27.00,66.00,39.00
2018-04-28T10,1524880800,3.00,26.00,67.00,39.00
2018-04-28T11,1524884400,3.02,26.00,68.00,39.00
2018-04-28T12,1524888000,3.00,26.00,68.00,39.00
2018-04-28T13,1524891600,3.05,26.00,70.00,39.00
2018-04-28T14,1524895200,3.00,26.00,71.00,39.00
2018-04-28T15,1524898800,3.00,26.00,70.00,39.00
2018-04-28T16,1524902400,3.00,26.00,70.00,39.00
2018-04-28T17,1524906000,3.00,26.00,69.00,39.00
2018-04-28T18,1524909600,3.00,26.00,69.00,39.00
2018-04-28T19,1524913200,3.00,26.00,68.00,39.00
2018-04-28T20,1524916800,3.00,26.00,68.00,39.00
2018-04-28T21,1524920400,3.00,26.00,68.00,39.00
2018-04-28T22,1524924000,3.00,25.00,68.00,39.00
2018-04-28T23,1524927600,3.00,26.00,67.00,39.00
2018-04-29T00,1524931200,3.00,26.00,66.00,39.00
2018-04-29T01,1524934800,3.00,26.00,66.00,39.00
2018-04-29T02,1524938400,3.00,26.00,58.00,39.00
2018-04-29T03,1524942000,3.05,26.00,59.00,39.00
2018-04-29T04,1524945600,3.35,28.00,62.00,39.00
2018-04-29T05,1524949200,3.86,26.00,63.00,39.00
2018-04-29T06,1524952800,3.01,25.00,59.00,39.00
2018-04-29T07,1524956400,3.11,28.00,62.00,39.00
2018-04-29T08,1524960000,3.23,25.00,60.00,39.00
2018-04-29T09,1524963600,3.05,24.00,56.00,39.00
2018-04-29T10,1524967200,3.00,26.00,56.00,39.00
2018-04-29T11,1524970800,5.78,26.00,65.00,39.00
2018-04-29T12,1524974400,7.26,22.00,62.00,39.00
2018-04-29T13,1524978000,5.18,23.00,61.00,39.00
2018-04-29T14,1524981600,3.00,25.00,65.00,39.00
2018-04-29T15,1524985200,3.00,22.00,58.00,39.00
2018-04-29T16,1524988800,3.00,26.00,60.00,39.00
2018-04-29T17,1524992400,3.00,26.00,68.00,39.00
2018-04-29T18,1524996000,3.00,26.00,67.00,39.00
2018-04-29T19,1524999600,3.00,26.00,68.00,38.00
2018-04-29T20,1525003200,3.00,26.00,68.00,38.00
2018-04-29T21,1525006800,3.00,26.00,68.00,38.00
2018-04-29T22,1525010400,3.00,26.00,68.00,38.00
2018-04-29T23,1525014000,3.00,27.00,68.00,38.00
2018-04-30T00,1525017600,3.00,28.00,67.00,38.00
2018-04-30T01,1525021200,3.03,28.00,66.00,38.00
2018-04-30T02,1525024800,3.02,29.00,66.00,38.00
2018-04-30T03,1525028400,3.00,30.00,60.00,38.00
2018-04-30T04,1525032000,3.54,29.00,60.00,38.00
2018-04-30T05,1525035600,3.05,28.00,61.00,38.00
2018-04-30T06,1525039200,3.08,28.00,65.00,38.00
2018-04-30T07,1525042800,3.60,26.00,60.00,38.00
2018-04-30T08,1525046400,3.02,26.00,65.00,38.00
2018-04-30T09,1525050000,4.69,26.00,65.00,38.00
2018-04-30T10,1525053600,5.17,28.00,68.00,38.00
2018-04-30T11,1525057200,3.42,26.00,70.00,38.00
2018-04-30T12,1525060800,3.65,26.00,75.00,38.00
2018-04-30T13,1525064400,3.31,26.00,76.00,38.00
2018-04-30T14,1525068000,3.00,26.00,69.00,38.00
2018-04-30T15,1525071600,3.00,25.00,68.00,38.00
2018-04-30T16,1525075200,3.02,26.00,67.00,38.00
2018-04-30T17,1525078800,3.00,27.00,66.00,38.00
2018-04-30T18,1525082400,3.00,27.00,65.00,38.00
2018-04-30T19,1525086000,3.00,27.00,66.00,38.00
2018-04-30T20,1525089600,3.00,27.00,67.00,38.00
2018-04-30T21,1525093200,3.00,27.00,68.00,38.00
2018-04-30T22,1525096800,3.00,27.00,67.00,38.00
