date,timestamp,pm2.5,temperature,humidity,filter
2018-01-24T15,1516777200,25.41,22.00,66.00,14.00
2018-01-24T16,1516780800,25.14,22.00,66.00,14.00
2018-01-24T17,1516784400,21.34,21.00,68.00,14.00
2018-01-24T18,1516788000,21.37,21.00,68.00,14.00
2018-01-24T19,1516791600,21.60,21.00,68.00,14.00
2018-01-24T20,1516795200,21.50,21.00,68.00,14.00
2018-01-24T21,1516798800,21.44,21.00,68.00,14.00
2018-01-24T22,1516802400,21.35,21.00,68.00,14.00
2018-01-24T23,1516806000,24.86,22.00,67.00,14.00
2018-01-25T00,1516809600,24.45,22.00,67.00,14.00
2018-01-25T01,1516813200,21.38,22.00,67.00,14.00
2018-01-25T02,1516816800,21.18,21.00,68.00,14.00
2018-01-25T03,1516820400,21.17,22.00,69.00,14.00
2018-01-25T04,1516824000,20.72,22.00,69.00,14.00
2018-01-25T05,1516827600,23.89,22.00,67.00,14.00
2018-01-25T06,1516831200,23.54,22.00,67.00,14.00
2018-01-25T07,1516834800,20.57,22.00,70.00,14.00
2018-01-25T08,1516838400,20.87,22.00,70.00,14.00
2018-01-25T09,1516842000,20.87,22.00,71.00,14.00
2018-01-25T10,1516845600,20.91,22.00,69.00,14.00
2018-01-25T11,1516849200,20.53,22.00,69.00,14.00
2018-01-25T12,1516852800,20.66,22.00,69.00,14.00
2018-01-25T13,1516856400,20.93,22.00,69.00,14.00
2018-01-25T14,1516860000,20.78,22.00,69.00,14.00
2018-01-25T15,1516863600,23.96,22.00,68.00,14.00
2018-01-25T16,1516867200,23.40,22.00,68.00,14.00
2018-01-25T17,1516870800,20.05,21.00,70.00,14.00
2018-01-25T18,1516874400,19.97,21.00,70.00,14.00
2018-01-25T19,1516878000,20.07,21.00,70.00,14.00
2018-01-25T20,1516881600,20.05,21.00,70.00,14.00
2018-01-25T21,1516885200,19.79,21.00,70.00,14.00
2018-01-25T22,1516888800,19.77,21.00,70.00,13.00
2018-01-25T23,1516892400,23.09,22.00,69.00,13.00
2018-01-26T00,1516896000,23.11,22.00,69.00,13.00
2018-01-26T01,1516899600,19.73,21.00,70.00,13.00
2018-01-26T02,1516903200,19.68,21.00,69.00,13.00
2018-01-26T03,1516906800,19.75,21.00,69.00,13.00
2018-01-26T04,1516910400,19.65,21.00,68.00,13.00
2018-01-26T05,1516914000,19.65,21.00,68.00,13.00
2018-01-26T06,1516917600,19.91,21.00,66.00,13.00
2018-01-26T07,1516921200,20.16,22.00,67.00,13.00
2018-01-26T08,1516924800,19.74,21.00,67.00,13.00
2018-01-26T09,1516928400,19.89,21.00,67.00,13.00
2018-01-26T10,1516932000,20.03,21.00,66.00,13.00
2018-01-26T11,1516935600,20.03,21.00,66.00,13.00
2018-01-26T12,1516939200,20.04,21.00,66.00,13.00
2018-01-26T13,1516942800,20.09,21.00,66.00,13.00
2018-01-26T14,1516946400,20.11,21.00,66.00,13.00
2018-01-26T15,1516950000,20.10,21.00,66.00,13.00
2018-01-26T16,1516953600,20.02,21.00,66.00,13.00
2018-01-26T17,1516957200,20.02,21.00,67.00,13.00
2018-01-26T18,1516960800,19.97,21.00,67.00,13.00
2018-01-26T19,1516964400,20.13,21.00,67.00,13.00
2018-01-26T20,1516968000,19.91,21.00,67.00,13.00
2018-01-26T21,1516971600,19.86,21.00,67.00,13.00
2018-01-26T22,1516975200,19.94,21.00,67.00,13.00
2018-01-26T23,1516978800,19.79,21.00,67.00,13.00
2018-01-27T00,1516982400,19.89,21.00,67.00,13.00
2018-01-27T01,1516986000,19.97,21.00,67.00,13.00
2018-01-27T02,1516989600,19.91,21.00,67.00,13.00
2018-01-27T03,1516993200,20.04,21.00,67.00,13.00
2018-01-27T04,1516996800,20.05,21.00,67.00,13.00
2018-01-27T05,1517000400,20.13,21.00,67.00,13.00
2018-01-27T06,1517004000,20.12,21.00,67.00,13.00
2018-01-27T07,1517007600,20.13,21.00,67.00,13.00
2018-01-27T08,1517011200,20.06,21.00,67.00,13.00
2018-01-27T09,1517014800,20.10,21.00,67.00,13.00
2018-01-27T10,1517018400,19.97,21.00,67.00,13.00
2018-01-27T11,1517022000,19.97,21.00,67.00,13.00
2018-01-27T12,1517025600,19.97,21.00,67.00,13.00
2018-01-27T13,1517029200,20.09,21.00,67.00,13.00
2018-01-27T14,1517032800,20.07,21.00,67.00,13.00
2018-01-27T15,1517036400,20.01,21.00,67.00,13.00
2018-01-27T16,1517040000,20.04,21.00,68.00,13.00
2018-01-27T17,1517043600,20.14,21.00,68.00,13.00
2018-01-27T18,1517047200,20.18,21.00,68.00,13.00
2018-01-27T19,1517050800,20.30,21.00,68.00,13.00
2018-01-27T20,1517054400,20.36,21.00,68.00,13.00
2018-01-27T21,1517058000,20.18,21.00,68.00,13.00
2018-01-27T22,1517061600,20.30,21.00,68.00,13.00
2018-01-27T23,1517065200,20.43,21.00,68.00,13.00
2018-01-28T00,1517068800,20.72,21.00,68.00,13.00
2018-01-28T01,1517072400,21.26,21.00,68.00,13.00
2018-01-28T02,1517076000,21.34,21.00,68.00,13.00
2018-01-28T03,1517079600,21.23,21.00,68.00,13.00
2018-01-28T04,1517083200,21.33,21.00,68.00,13.00
2018-01-28T05,1517086800,21.27,21.00,69.00,13.00
2018-01-28T06,1517090400,21.45,21.00,69.00,13.00
2018-01-28T07,1517094000,21.47,21.00,69.00,13.00
2018-01-28T08,1517097600,21.73,21.00,69.00,13.00
2018-01-28T09,1517101200,21.93,21.00,69.00,13.00
2018-01-28T10,1517104800,21.89,21.00,69.00,13.00
2018-01-28T11,1517108400,21.97,21.00,69.00,13.00
2018-01-28T12,1517112000,22.15,21.00,69.00,13.00
2018-01-28T13,1517115600,22.05,21.00,69.00,13.00
2018-01-28T14,1517119200,22.12,21.00,69.00,13.00
2018-01-28T15,1517122800,21.99,21.00,69.00,13.00
2018-01-28T16,1517126400,21.85,21.00,69.00,13.00
2018-01-28T17,1517130000,21.75,21.00,69.00,13.00
2018-01-28T18,1517133600,21.75,20.00,68.00,13.00
2018-01-28T19,1517137200,21.67,20.00,67.00,13.00
2018-01-28T20,1517140800,21.81,20.00,67.00,13.00
2018-01-28T21,1517144400,21.47,20.00,67.00,13.00
2018-01-28T22,1517148000,21.57,20.00,67.00,13.00
2018-01-28T23,1517151600,21.43,20.00,67.00,13.00
2018-01-29T00,1517155200,21.41,20.00,67.00,13.00
2018-01-29T01,1517158800,21.69,21.00,65.00,13.00
2018-01-29T02,1517162400,21.83,21.00,64.00,13.00
2018-01-29T03,1517166000,22.00,21.00,63.00,13.00
2018-01-29T04,1517169600,22.09,21.00,62.00,13.00
2018-01-29T05,1517173200,22.51,21.00,62.00,13.00
2018-01-29T12,1517198400,23.97,21.00,62.00,13.00
2018-01-29T13,1517202000,24.69,22.00,60.00,13.00
2018-01-29T14,1517205600,24.39,21.00,60.00,13.00
2018-01-29T15,1517209200,25.35,21.00,60.00,13.00
2018-01-29T16,1517212800,25.21,21.00,60.00,13.00
2018-01-29T17,1517216400,24.32,21.00,60.00,13.00
2018-01-29T18,1517220000,23.29,20.00,60.00,13.00
2018-01-29T19,1517223600,22.79,20.00,61.00,13.00
2018-01-29T20,1517227200,22.34,21.00,61.00,13.00
2018-01-29T21,1517230800,22.00,21.00,61.00,13.00
2018-01-29T22,1517234400,21.78,21.00,62.00,13.00
2018-01-29T23,1517238000,21.43,21.00,62.00,13.00
2018-01-30T00,1517241600,21.16,21.00,62.00,13.00
2018-01-30T01,1517245200,20.89,20.00,62.00,13.00
2018-01-30T02,1517248800,21.05,21.00,61.00,13.00
2018-01-30T03,1517252400,20.90,20.00,61.00,13.00
2018-01-30T04,1517256000,20.69,20.00,62.00,13.00
2018-01-30T05,1517259600,20.76,20.00,62.00,13.00
2018-01-30T06,1517263200,20.76,20.00,63.00,13.00
2018-01-30T07,1517266800,20.58,20.00,63.00,13.00
2018-01-30T08,1517270400,20.45,20.00,63.00,13.00
2018-01-30T09,1517274000,20.44,20.00,64.00,13.00
2018-01-30T10,1517277600,20.66,20.00,64.00,13.00
2018-01-30T11,1517281200,20.84,21.00,63.00,13.00
2018-01-30T12,1517284800,20.86,21.00,63.00,13.00
2018-01-30T13,1517288400,22.21,20.00,66.00,13.00
2018-01-30T14,1517292000,22.03,20.00,67.00,13.00
2018-01-30T15,1517295600,21.07,21.00,68.00,13.00
2018-01-30T16,1517299200,20.84,22.00,68.00,13.00
2018-01-30T17,1517302800,20.63,21.00,68.00,13.00
2018-01-30T18,1517306400,20.16,20.00,67.00,13.00
2018-01-30T19,1517310000,20.51,20.00,67.00,13.00
2018-01-30T20,1517313600,20.55,20.00,67.00,13.00
2018-01-30T21,1517317200,20.46,20.00,67.00,13.00
2018-01-30T22,1517320800,20.88,20.00,67.00,13.00
2018-01-30T23,1517324400,21.72,20.00,67.00,13.00
2018-01-31T00,1517328000,21.63,20.00,67.00,13.00
2018-01-31T01,1517331600,21.79,20.00,67.00,13.00
2018-01-31T02,1517335200,21.84,20.00,68.00,13.00
2018-01-31T03,1517338800,21.93,20.00,68.00,13.00
2018-01-31T04,1517342400,21.86,20.00,68.00,13.00
2018-01-31T05,1517346000,21.78,20.00,69.00,13.00
2018-01-31T06,1517349600,21.80,20.00,69.00,13.00
2018-01-31T07,1517353200,21.76,20.00,71.00,13.00
2018-01-31T08,1517356800,21.27,21.00,73.00,13.00
2018-01-31T09,1517360400,20.75,21.00,73.00,12.00
2018-01-31T10,1517364000,20.78,21.00,72.00,12.00
2018-01-31T11,1517367600,21.00,21.00,71.00,12.00
2018-01-31T12,1517371200,21.02,20.00,71.00,12.00
2018-01-31T13,1517374800,20.76,20.00,70.00,12.00
2018-01-31T14,1517378400,20.68,20.00,70.00,12.00
2018-01-31T15,1517382000,20.55,20.00,70.00,12.00
2018-01-31T16,1517385600,20.38,20.00,70.00,12.00
2018-01-31T22,1517407200,20.28,19.00,67.00,12.00
2018-01-31T23,1517410800,20.45,19.00,67.00,12.00
2018-02-01T00,1517414400,20.90,19.00,66.00,12.00
2018-02-01T01,1517418000,22.55,19.00,64.00,12.00
2018-02-01T02,1517421600,23.62,19.00,64.00,12.00
2018-02-01T03,1517425200,24.03,19.00,64.00,12.00
2018-02-01T04,1517428800,25.21,19.00,63.00,12.00
2018-02-01T05,1517432400,25.92,19.00,62.00,12.00
2018-02-01T06,1517436000,26.01,19.00,62.00,12.00
2018-02-01T07,1517439600,27.41,19.00,62.00,12.00
2018-02-01T09,1517446800,29.76,20.00,61.00,12.00
2018-02-01T11,1517454000,32.97,20.00,62.00,12.00
2018-02-01T12,1517457600,27.93,21.00,62.00,12.00
2018-02-01T13,1517461200,24.20,20.00,63.00,12.00
2018-02-01T14,1517464800,19.87,20.00,64.00,12.00
2018-02-01T15,1517468400,18.77,19.00,65.00,12.00
2018-02-01T16,1517472000,20.74,19.00,65.00,12.00
2018-02-01T17,1517475600,18.24,19.00,65.00,12.00
2018-02-01T18,1517479200,15.14,19.00,65.00,12.00
2018-02-01T19,1517482800,11.83,19.00,65.00,12.00
2018-02-01T20,1517486400,11.44,19.00,65.00,12.00
2018-02-01T21,1517490000,7.94,19.00,65.00,12.00
2018-02-01T22,1517493600,6.57,19.00,65.00,12.00
2018-02-01T23,1517497200,11.42,19.00,66.00,12.00
2018-02-02T00,1517500800,5.87,19.00,66.00,12.00
2018-02-02T01,1517504400,4.97,19.00,66.00,12.00
2018-02-02T02,1517508000,5.49,19.00,66.00,12.00
2018-02-02T03,1517511600,5.18,19.00,66.00,12.00
2018-02-02T04,1517515200,6.10,19.00,66.00,12.00
2018-02-02T05,1517518800,3.70,19.00,66.00,12.00
2018-02-02T06,1517522400,4.19,19.00,66.00,12.00
2018-02-02T07,1517526000,3.71,20.00,66.00,12.00
2018-02-02T08,1517529600,3.54,21.00,65.00,12.00
2018-02-02T09,1517533200,3.34,22.00,66.00,12.00
2018-02-02T10,1517536800,3.59,22.00,67.00,12.00
2018-02-02T11,1517540400,4.18,21.00,63.00,12.00
2018-02-02T12,1517544000,4.90,21.00,63.00,12.00
2018-02-02T13,1517547600,9.08,20.00,57.00,12.00
2018-02-02T14,1517551200,8.54,20.00,59.00,12.00
2018-02-02T15,1517554800,7.52,20.00,60.00,12.00
2018-02-02T16,1517558400,7.18,19.00,62.00,12.00
2018-02-02T17,1517562000,6.88,19.00,62.00,12.00
2018-02-02T18,1517565600,6.28,19.00,63.00,12.00
2018-02-02T19,1517569200,6.15,19.00,63.00,12.00
2018-02-02T20,1517572800,6.64,19.00,64.00,12.00
2018-02-02T21,1517576400,6.69,19.00,64.00,12.00
2018-02-02T22,1517580000,6.27,19.00,64.00,12.00
2018-02-02T23,1517583600,6.73,19.00,64.00,12.00
2018-02-03T00,1517587200,6.98,19.00,64.00,12.00
2018-02-03T01,1517590800,6.14,19.00,64.00,12.00
2018-02-03T02,1517594400,5.49,19.00,64.00,12.00
2018-02-03T03,1517598000,5.33,19.00,64.00,12.00
2018-02-03T04,1517601600,6.21,19.00,64.00,12.00
2018-02-03T05,1517605200,5.83,19.00,64.00,12.00
2018-02-03T06,1517608800,6.07,19.00,64.00,12.00
2018-02-03T07,1517612400,6.75,19.00,64.00,12.00
2018-02-03T08,1517616000,6.64,19.00,63.00,12.00
2018-02-03T09,1517619600,7.06,19.00,63.00,12.00
2018-02-03T10,1517623200,8.45,19.00,63.00,12.00
2018-02-03T11,1517626800,8.89,19.00,63.00,12.00
2018-02-03T12,1517630400,8.84,19.00,63.00,12.00
2018-02-03T13,1517634000,9.18,19.00,63.00,12.00
2018-02-03T14,1517637600,8.10,19.00,63.00,12.00
2018-02-03T15,1517641200,8.94,19.00,64.00,12.00
2018-02-03T16,1517644800,11.31,19.00,64.00,12.00
2018-02-03T17,1517648400,7.42,19.00,64.00,12.00
2018-02-03T18,1517652000,6.46,19.00,64.00,12.00
2018-02-03T19,1517655600,6.62,19.00,64.00,12.00
2018-02-03T20,1517659200,6.27,19.00,64.00,12.00
2018-02-03T21,1517662800,6.26,19.00,64.00,12.00
2018-02-03T22,1517666400,5.85,19.00,64.00,12.00
2018-02-03T23,1517670000,5.09,18.00,64.00,12.00
2018-02-04T01,1517677200,5.05,18.00,64.00,12.00
2018-02-04T02,1517680800,4.80,18.00,63.00,12.00
2018-02-04T03,1517684400,4.54,18.00,63.00,12.00
2018-02-04T04,1517688000,4.11,18.00,63.00,12.00
2018-02-04T06,1517695200,4.32,18.00,63.00,12.00
2018-02-04T07,1517698800,4.60,18.00,63.00,12.00
2018-02-04T08,1517702400,4.85,18.00,63.00,12.00
2018-02-04T09,1517706000,5.08,18.00,63.00,12.00
2018-02-04T10,1517709600,4.97,18.00,63.00,12.00
2018-02-04T11,1517713200,4.38,18.00,63.00,12.00
2018-02-04T12,1517716800,5.17,18.00,63.00,12.00
2018-02-04T13,1517720400,5.13,18.00,63.00,12.00
2018-02-04T14,1517724000,5.47,18.00,63.00,12.00
2018-02-04T15,1517727600,5.46,18.00,63.00,12.00
2018-02-04T16,1517731200,5.46,18.00,63.00,12.00
2018-02-04T17,1517734800,5.63,18.00,63.00,12.00
2018-02-04T18,1517738400,5.87,18.00,62.00,12.00
2018-02-04T19,1517742000,6.06,18.00,61.00,12.00
2018-02-04T20,1517745600,5.88,18.00,61.00,12.00
2018-02-04T21,1517749200,6.52,18.00,62.00,12.00
2018-02-04T22,1517752800,6.22,18.00,62.00,12.00
2018-02-04T23,1517756400,6.08,18.00,62.00,12.00
2018-02-05T00,1517760000,5.97,17.00,61.00,12.00
2018-02-05T01,1517763600,6.11,18.00,59.00,12.00
2018-02-05T02,1517767200,5.95,18.00,58.00,12.00
2018-02-08T03,1518030000,3.78,17.00,63.00,11.00
2018-02-08T04,1518033600,3.16,17.00,63.00,11.00
2018-02-08T05,1518037200,3.06,17.00,63.00,11.00
2018-02-08T06,1518040800,3.66,17.00,62.00,11.00
2018-02-08T07,1518044400,3.19,17.00,62.00,11.00
2018-02-08T08,1518048000,3.14,17.00,62.00,11.00
2018-02-08T09,1518051600,3.11,17.00,62.00,11.00
2018-02-08T10,1518055200,3.58,17.00,63.00,11.00
2018-02-08T11,1518058800,3.55,17.00,63.00,11.00
2018-02-08T12,1518062400,4.00,17.00,63.00,11.00
2018-02-08T13,1518066000,3.63,17.00,64.00,11.00
2018-02-08T14,1518069600,4.05,17.00,64.00,11.00
2018-02-08T15,1518073200,14.85,17.00,64.00,11.00
2018-02-08T16,1518076800,18.88,17.00,64.00,11.00
2018-02-08T17,1518080400,19.07,17.00,64.00,11.00
2018-02-08T18,1518084000,19.26,17.00,66.00,11.00
2018-02-08T19,1518087600,19.52,17.00,66.00,11.00
2018-02-08T20,1518091200,19.21,17.00,67.00,11.00
2018-02-08T21,1518094800,19.01,17.00,67.00,11.00
2018-02-08T22,1518098400,19.02,17.00,67.00,11.00
2018-02-08T23,1518102000,18.72,17.00,67.00,11.00
2018-02-09T00,1518105600,18.11,17.00,67.00,11.00
2018-02-09T01,1518109200,17.79,17.00,67.00,11.00
2018-02-09T02,1518112800,18.24,17.00,67.00,11.00
2018-02-09T03,1518116400,18.13,18.00,68.00,11.00
2018-02-09T04,1518120000,17.97,18.00,68.00,11.00
2018-02-09T05,1518123600,18.19,18.00,69.00,11.00
2018-02-09T06,1518127200,18.05,18.00,69.00,11.00
2018-02-09T07,1518130800,17.89,18.00,70.00,11.00
2018-02-09T10,1518141600,18.18,18.00,72.00,11.00
2018-02-09T11,1518145200,20.29,18.00,74.00,11.00
2018-02-09T12,1518148800,20.16,19.00,73.00,11.00
2018-02-09T13,1518152400,20.70,19.00,74.00,11.00
2018-02-09T14,1518156000,20.34,19.00,74.00,11.00
2018-02-09T15,1518159600,20.07,19.00,74.00,11.00
2018-02-09T16,1518163200,20.03,19.00,73.00,11.00
2018-02-09T17,1518166800,19.50,18.00,73.00,11.00
2018-02-09T18,1518170400,19.72,18.00,73.00,11.00
2018-02-09T19,1518174000,18.75,18.00,72.00,11.00
2018-02-09T20,1518177600,18.52,18.00,72.00,11.00
2018-02-09T21,1518181200,19.21,18.00,72.00,11.00
2018-02-09T22,1518184800,18.49,18.00,72.00,11.00
2018-02-09T23,1518188400,18.45,18.00,72.00,11.00
2018-02-10T00,1518192000,18.05,18.00,72.00,11.00
2018-02-10T01,1518195600,5.56,18.00,72.00,11.00
2018-02-10T02,1518199200,3.71,18.00,72.00,11.00
2018-02-10T03,1518202800,3.28,18.00,72.00,11.00
2018-02-10T04,1518206400,3.10,18.00,72.00,11.00
2018-02-10T05,1518210000,3.03,18.00,72.00,11.00
2018-02-10T06,1518213600,3.06,18.00,72.00,11.00
2018-02-10T07,1518217200,3.02,18.00,72.00,11.00
2018-02-10T08,1518220800,3.11,19.00,72.00,11.00
2018-02-10T09,1518224400,3.22,19.00,72.00,11.00
2018-02-10T10,1518228000,3.15,19.00,72.00,11.00
2018-02-10T11,1518231600,3.34,18.00,72.00,11.00
2018-02-10T12,1518235200,3.61,18.00,72.00,11.00
2018-02-10T13,1518238800,5.07,18.00,72.00,11.00
2018-02-10T14,1518242400,3.08,18.00,72.00,11.00
2018-02-10T15,1518246000,3.02,18.00,72.00,11.00
2018-02-10T16,1518249600,3.16,18.00,72.00,11.00
2018-02-10T17,1518253200,3.03,18.00,72.00,11.00
2018-02-10T18,1518256800,3.27,18.00,72.00,11.00
2018-02-10T19,1518260400,3.02,18.00,72.00,11.00
2018-02-10T20,1518264000,5.00,18.00,72.00,11.00
2018-02-10T21,1518267600,3.00,18.00,72.00,11.00
2018-02-10T22,1518271200,3.00,18.00,72.00,11.00
2018-02-10T23,1518274800,4.65,18.00,72.00,11.00
2018-02-11T00,1518278400,3.02,18.00,72.00,11.00
2018-02-11T01,1518282000,3.00,18.00,72.00,11.00
2018-02-11T02,1518285600,5.41,18.00,71.00,11.00
2018-02-11T03,1518289200,5.47,18.00,71.00,11.00
2018-02-11T04,1518292800,3.13,18.00,71.00,11.00
2018-02-11T05,1518296400,3.03,18.00,71.00,11.00
2018-02-11T06,1518300000,3.01,18.00,71.00,11.00
2018-02-11T07,1518303600,3.25,18.00,71.00,11.00
2018-02-11T08,1518307200,3.11,18.00,70.00,11.00
2018-02-11T09,1518310800,3.03,18.00,70.00,11.00
2018-02-11T10,1518314400,5.66,18.00,70.00,11.00
2018-02-11T11,1518318000,6.76,18.00,70.00,11.00
2018-02-11T12,1518321600,7.49,18.00,70.00,11.00
2018-02-11T13,1518325200,7.30,18.00,70.00,11.00
2018-02-11T14,1518328800,6.54,18.00,70.00,11.00
2018-02-11T15,1518332400,7.18,18.00,69.00,11.00
2018-02-11T16,1518336000,6.78,18.00,69.00,11.00
2018-02-11T17,1518339600,7.88,18.00,68.00,11.00
2018-02-11T18,1518343200,8.78,18.00,67.00,11.00
2018-02-11T19,1518346800,9.90,18.00,66.00,11.00
2018-02-11T20,1518350400,9.31,18.00,66.00,11.00
2018-02-11T21,1518354000,9.12,18.00,66.00,11.00
2018-02-11T22,1518357600,9.93,18.00,66.00,11.00
2018-02-11T23,1518361200,9.21,18.00,66.00,11.00
2018-02-12T00,1518364800,8.84,18.00,66.00,10.00
2018-02-12T01,1518368400,9.11,18.00,65.00,10.00
2018-02-12T02,1518372000,9.07,18.00,63.00,10.00
2018-02-12T03,1518375600,7.95,18.00,62.00,10.00
2018-02-12T04,1518379200,7.91,18.00,62.00,10.00
2018-02-12T05,1518382800,10.64,18.00,61.00,10.00
2018-02-12T06,1518386400,19.51,18.00,61.00,10.00
2018-02-12T07,1518390000,20.48,18.00,61.00,10.00
2018-02-12T08,1518393600,20.88,19.00,61.00,10.00
2018-02-12T09,1518397200,20.97,19.00,61.00,10.00
2018-02-12T10,1518400800,21.38,19.00,61.00,10.00
2018-02-12T11,1518404400,22.13,19.00,61.00,10.00
2018-02-12T12,1518408000,22.25,18.00,61.00,10.00
2018-02-12T13,1518411600,21.83,18.00,62.00,10.00
2018-02-12T14,1518415200,21.48,18.00,61.00,10.00
2018-02-12T15,1518418800,21.66,18.00,60.00,10.00
2018-02-12T16,1518422400,21.42,18.00,59.00,10.00
2018-02-12T17,1518426000,21.17,18.00,59.00,10.00
2018-02-12T18,1518429600,21.28,18.00,59.00,10.00
2018-02-12T19,1518433200,21.08,18.00,58.00,10.00
2018-02-12T20,1518436800,20.72,18.00,59.00,10.00
2018-02-12T21,1518440400,20.64,18.00,59.00,10.00
2018-02-12T22,1518444000,20.42,18.00,60.00,10.00
2018-02-12T23,1518447600,20.50,18.00,60.00,10.00
2018-02-13T00,1518451200,20.66,18.00,60.00,10.00
2018-02-13T01,1518454800,20.64,18.00,60.00,10.00
2018-02-13T02,1518458400,20.33,18.00,60.00,10.00
2018-02-13T03,1518462000,20.20,18.00,59.00,10.00
2018-02-13T04,1518465600,20.29,18.00,59.00,10.00
2018-02-13T05,1518469200,20.08,18.00,59.00,10.00
2018-02-13T06,1518472800,19.86,18.00,59.00,10.00
2018-02-13T07,1518476400,19.68,18.00,59.00,10.00
2018-02-13T08,1518480000,19.13,18.00,60.00,10.00
2018-02-13T09,1518483600,18.88,18.00,60.00,10.00
2018-02-13T10,1518487200,19.18,18.00,60.00,10.00
2018-02-13T11,1518490800,20.58,18.00,61.00,10.00
2018-02-13T12,1518494400,20.55,18.00,61.00,10.00
2018-02-13T13,1518498000,19.92,18.00,61.00,10.00
2018-02-13T14,1518501600,19.53,18.00,61.00,10.00
2018-02-13T15,1518505200,19.13,18.00,62.00,10.00
2018-02-13T16,1518508800,19.19,18.00,62.00,10.00
2018-02-13T17,1518512400,20.38,18.00,62.00,10.00
2018-02-13T18,1518516000,20.07,18.00,63.00,10.00
2018-02-13T19,1518519600,18.91,18.00,63.00,10.00
2018-02-13T20,1518523200,19.26,18.00,63.00,10.00
2018-02-13T21,1518526800,19.29,18.00,64.00,10.00
2018-02-13T22,1518530400,20.62,18.00,64.00,10.00
2018-02-13T23,1518534000,19.39,18.00,64.00,10.00
2018-02-14T00,1518537600,19.49,18.00,64.00,10.00
2018-02-14T01,1518541200,19.51,18.00,64.00,10.00
2018-02-14T02,1518544800,19.34,18.00,64.00,10.00
2018-02-14T03,1518548400,19.47,18.00,64.00,10.00
2018-02-14T04,1518552000,19.76,18.00,63.00,10.00
2018-02-14T05,1518555600,19.24,18.00,63.00,10.00
