date,timestamp,pm2.5,temperature,humidity,filter
2018-01-24T00,1516723200,3.56,21.00,69.00,6.00
2018-01-24T01,1516726800,4.37,21.00,68.00,6.00
2018-01-24T02,1516730400,7.01,21.00,68.00,6.00
2018-01-24T04,1516737600,7.02,21.00,68.00,6.00
2018-01-24T05,1516741200,3.59,21.00,67.00,6.00
2018-01-24T06,1516744800,3.10,21.00,66.00,6.00
2018-01-24T07,1516748400,4.51,21.00,67.00,6.00
2018-01-24T08,1516752000,4.08,21.00,67.00,6.00
2018-01-24T09,1516755600,4.08,21.00,68.00,6.00
2018-01-24T10,1516759200,4.16,21.00,67.00,6.00
2018-01-24T11,1516762800,3.69,21.00,67.00,6.00
2018-01-24T12,1516766400,3.71,21.00,68.00,6.00
2018-01-24T13,1516770000,3.35,21.00,68.00,6.00
2018-01-24T14,1516773600,3.13,21.00,68.00,6.00
2018-01-24T15,1516777200,3.00,20.00,68.00,6.00
2018-01-24T16,1516780800,3.00,21.00,68.00,6.00
2018-01-24T17,1516784400,3.00,21.00,68.00,6.00
2018-01-24T18,1516788000,3.00,21.00,68.00,6.00
2018-01-24T19,1516791600,3.00,20.00,68.00,6.00
2018-01-24T20,1516795200,3.00,20.00,68.00,6.00
2018-01-24T21,1516798800,3.00,20.00,68.00,6.00
2018-01-24T22,1516802400,3.01,20.00,68.00,6.00
2018-01-24T23,1516806000,3.00,20.00,68.00,6.00
2018-01-25T00,1516809600,3.00,20.00,68.00,6.00
2018-01-25T01,1516813200,3.00,20.00,68.00,6.00
2018-01-25T02,1516816800,3.00,20.00,68.00,6.00
2018-01-25T03,1516820400,3.00,21.00,68.00,6.00
2018-01-25T04,1516824000,3.00,21.00,68.00,6.00
2018-01-25T05,1516827600,3.00,21.00,68.00,6.00
2018-01-25T06,1516831200,3.00,21.00,68.00,6.00
2018-01-25T07,1516834800,3.02,21.00,67.00,6.00
2018-01-25T08,1516838400,3.00,21.00,68.00,5.00
2018-01-25T09,1516842000,3.01,21.00,68.00,5.00
2018-01-25T10,1516845600,3.01,21.00,68.00,5.00
2018-01-25T11,1516849200,3.00,21.00,68.00,5.00
2018-01-25T12,1516852800,3.08,21.00,68.00,5.00
2018-01-25T13,1516856400,3.01,21.00,68.00,5.00
2018-01-25T14,1516860000,3.00,21.00,68.00,5.00
2018-01-25T15,1516863600,3.00,21.00,69.00,5.00
2018-01-25T16,1516867200,3.00,21.00,69.00,5.00
2018-01-25T17,1516870800,3.00,21.00,68.00,5.00
2018-01-25T18,1516874400,3.00,21.00,68.00,5.00
2018-01-25T19,1516878000,3.00,21.00,68.00,5.00
2018-01-25T20,1516881600,3.00,21.00,69.00,5.00
2018-01-25T21,1516885200,3.00,21.00,69.00,5.00
2018-01-25T22,1516888800,3.00,21.00,69.00,5.00
2018-01-25T23,1516892400,3.00,21.00,70.00,5.00
2018-01-26T00,1516896000,3.00,21.00,70.00,5.00
2018-01-26T01,1516899600,3.03,21.00,69.00,5.00
2018-01-26T02,1516903200,3.06,21.00,68.00,5.00
2018-01-26T03,1516906800,3.00,21.00,68.00,5.00
2018-01-26T04,1516910400,3.03,21.00,69.00,5.00
2018-01-26T05,1516914000,3.00,21.00,68.00,5.00
2018-01-26T06,1516917600,3.00,21.00,67.00,5.00
2018-01-26T07,1516921200,3.00,21.00,67.00,5.00
2018-01-26T08,1516924800,3.04,21.00,67.00,5.00
2018-01-26T09,1516928400,3.00,21.00,67.00,5.00
2018-01-26T10,1516932000,3.00,21.00,67.00,5.00
2018-01-26T11,1516935600,3.00,20.00,67.00,5.00
2018-01-26T12,1516939200,3.00,20.00,67.00,5.00
2018-01-26T13,1516942800,3.00,20.00,67.00,5.00
2018-01-26T14,1516946400,3.00,20.00,66.00,5.00
2018-01-26T15,1516950000,3.00,20.00,67.00,5.00
2018-01-26T16,1516953600,3.00,20.00,66.00,5.00
2018-01-26T17,1516957200,3.00,20.00,66.00,5.00
2018-01-26T18,1516960800,3.00,20.00,66.00,5.00
2018-01-26T19,1516964400,3.00,20.00,67.00,5.00
2018-01-26T20,1516968000,3.00,20.00,67.00,5.00
2018-01-26T21,1516971600,3.00,20.00,67.00,5.00
2018-01-26T22,1516975200,3.00,20.00,67.00,5.00
2018-01-26T23,1516978800,3.00,20.00,67.00,5.00
2018-01-27T00,1516982400,3.00,20.00,67.00,5.00
2018-01-27T01,1516986000,3.00,20.00,67.00,5.00
2018-01-27T02,1516989600,3.00,20.00,67.00,5.00
2018-01-27T03,1516993200,3.00,20.00,67.00,5.00
2018-01-27T04,1516996800,3.00,20.00,67.00,5.00
2018-01-27T05,1517000400,3.00,20.00,66.00,5.00
2018-01-27T06,1517004000,3.00,20.00,66.00,5.00
2018-01-27T07,1517007600,3.00,21.00,66.00,5.00
2018-01-27T08,1517011200,3.00,21.00,66.00,5.00
2018-01-27T09,1517014800,3.00,21.00,67.00,5.00
2018-01-27T10,1517018400,3.00,21.00,67.00,5.00
2018-01-27T11,1517022000,3.00,21.00,67.00,5.00
2018-01-27T12,1517025600,3.00,21.00,67.00,5.00
2018-01-27T13,1517029200,3.00,21.00,67.00,5.00
2018-01-27T15,1517036400,3.00,21.00,67.00,5.00
2018-01-27T16,1517040000,3.00,21.00,67.00,5.00
2018-01-27T17,1517043600,3.00,21.00,67.00,5.00
2018-01-27T18,1517047200,3.00,21.00,67.00,5.00
2018-01-27T19,1517050800,3.00,21.00,67.00,5.00
2018-01-27T20,1517054400,3.00,21.00,67.00,5.00
2018-01-27T21,1517058000,3.00,21.00,68.00,5.00
2018-01-27T22,1517061600,3.00,21.00,68.00,5.00
2018-01-27T23,1517065200,3.00,21.00,68.00,5.00
2018-01-28T00,1517068800,3.00,21.00,68.00,5.00
2018-01-28T01,1517072400,3.00,21.00,68.00,5.00
2018-01-28T02,1517076000,3.00,21.00,69.00,5.00
2018-01-28T03,1517079600,3.00,21.00,69.00,5.00
2018-01-28T04,1517083200,3.00,21.00,69.00,5.00
2018-01-28T05,1517086800,3.00,21.00,69.00,5.00
2018-01-28T06,1517090400,3.00,21.00,69.00,5.00
2018-01-28T07,1517094000,3.00,20.00,69.00,5.00
2018-01-28T08,1517097600,3.00,20.00,69.00,5.00
2018-01-28T09,1517101200,3.00,20.00,69.00,5.00
2018-01-28T10,1517104800,3.00,20.00,69.00,5.00
2018-01-28T11,1517108400,3.00,20.00,69.00,5.00
2018-01-28T12,1517112000,3.00,20.00,69.00,5.00
2018-01-28T13,1517115600,3.00,20.00,69.00,5.00
2018-01-28T14,1517119200,3.00,20.00,68.00,5.00
2018-01-28T15,1517122800,3.00,20.00,68.00,5.00
2018-01-28T16,1517126400,3.00,20.00,68.00,5.00
2018-01-28T17,1517130000,3.00,20.00,68.00,5.00
2018-01-28T18,1517133600,3.00,20.00,68.00,5.00
2018-01-28T19,1517137200,3.00,20.00,68.00,5.00
2018-01-28T20,1517140800,3.00,20.00,68.00,5.00
2018-01-28T21,1517144400,3.00,20.00,68.00,5.00
2018-01-28T22,1517148000,3.00,20.00,67.00,4.00
2018-01-28T23,1517151600,3.00,20.00,67.00,4.00
2018-01-29T00,1517155200,3.00,19.00,66.00,4.00
2018-01-29T01,1517158800,3.00,19.00,66.00,4.00
2018-01-29T02,1517162400,3.00,19.00,66.00,4.00
2018-01-29T03,1517166000,3.00,19.00,66.00,4.00
2018-01-29T04,1517169600,3.00,19.00,65.00,4.00
2018-01-29T05,1517173200,3.00,19.00,65.00,4.00
2018-01-29T12,1517198400,3.44,19.00,64.00,4.00
2018-01-29T14,1517205600,3.03,19.00,64.00,4.00
2018-01-29T15,1517209200,3.03,19.00,64.00,4.00
2018-01-29T16,1517212800,3.06,19.00,64.00,4.00
2018-01-29T17,1517216400,3.02,19.00,64.00,4.00
2018-01-29T18,1517220000,3.00,19.00,65.00,4.00
2018-01-29T19,1517223600,3.00,19.00,65.00,4.00
2018-01-29T20,1517227200,3.00,19.00,65.00,4.00
2018-01-29T21,1517230800,3.01,19.00,65.00,4.00
2018-01-29T22,1517234400,3.00,19.00,64.00,4.00
2018-01-29T23,1517238000,3.00,19.00,64.00,4.00
2018-01-30T00,1517241600,3.00,19.00,64.00,4.00
2018-01-30T01,1517245200,3.02,19.00,64.00,4.00
2018-01-30T02,1517248800,3.00,19.00,65.00,4.00
2018-01-30T03,1517252400,3.02,19.00,64.00,4.00
2018-01-30T04,1517256000,3.00,19.00,64.00,4.00
2018-01-30T05,1517259600,3.00,19.00,65.00,4.00
2018-01-30T06,1517263200,3.00,19.00,65.00,4.00
2018-01-30T07,1517266800,3.00,19.00,65.00,4.00
2018-01-30T08,1517270400,3.00,19.00,65.00,4.00
2018-01-30T09,1517274000,3.07,21.00,68.00,4.00
2018-01-30T10,1517277600,3.02,22.00,68.00,4.00
2018-01-30T11,1517281200,3.01,19.00,68.00,4.00
2018-01-30T12,1517284800,3.00,19.00,68.00,4.00
2018-01-30T13,1517288400,3.00,19.00,68.00,4.00
2018-01-30T14,1517292000,3.00,19.00,68.00,4.00
2018-01-30T15,1517295600,3.00,19.00,68.00,4.00
2018-01-30T16,1517299200,3.00,19.00,68.00,4.00
2018-01-30T17,1517302800,3.00,19.00,68.00,4.00
2018-01-30T18,1517306400,3.00,19.00,68.00,4.00
2018-01-30T19,1517310000,3.00,19.00,68.00,4.00
2018-01-30T20,1517313600,3.00,19.00,68.00,4.00
2018-01-30T21,1517317200,3.00,19.00,69.00,4.00
2018-01-30T22,1517320800,3.00,19.00,69.00,4.00
2018-01-30T23,1517324400,3.00,19.00,69.00,4.00
2018-01-31T00,1517328000,3.00,19.00,68.00,4.00
2018-01-31T01,1517331600,3.00,19.00,69.00,4.00
2018-01-31T02,1517335200,3.01,19.00,71.00,4.00
2018-01-31T03,1517338800,3.02,21.00,71.00,4.00
2018-01-31T04,1517342400,3.06,21.00,71.00,4.00
2018-01-31T05,1517346000,3.12,20.00,72.00,4.00
2018-01-31T06,1517349600,3.01,19.00,72.00,4.00
2018-01-31T07,1517353200,3.01,20.00,71.00,4.00
2018-01-31T08,1517356800,3.00,20.00,71.00,4.00
2018-01-31T09,1517360400,3.00,19.00,71.00,4.00
2018-01-31T10,1517364000,3.00,19.00,72.00,4.00
2018-01-31T11,1517367600,3.00,19.00,72.00,4.00
2018-01-31T12,1517371200,3.00,19.00,71.00,4.00
2018-01-31T13,1517374800,3.00,19.00,71.00,4.00
2018-01-31T14,1517378400,3.00,19.00,71.00,4.00
2018-01-31T15,1517382000,3.00,19.00,70.00,4.00
2018-01-31T16,1517385600,3.00,19.00,70.00,4.00
2018-01-31T22,1517407200,3.00,19.00,68.00,4.00
2018-01-31T23,1517410800,3.00,19.00,67.00,4.00
2018-02-01T00,1517414400,3.00,19.00,67.00,4.00
2018-02-01T01,1517418000,4.60,19.00,65.00,4.00
2018-02-01T02,1517421600,8.26,19.00,65.00,4.00
2018-02-01T03,1517425200,9.29,19.00,64.00,4.00
2018-02-01T04,1517428800,12.61,19.00,64.00,4.00
2018-02-01T05,1517432400,13.48,19.00,64.00,4.00
2018-02-01T06,1517436000,12.13,19.00,64.00,4.00
2018-02-01T07,1517439600,10.80,19.00,65.00,4.00
2018-02-01T09,1517446800,15.08,19.00,65.00,4.00
2018-02-01T11,1517454000,14.95,19.00,65.00,4.00
2018-02-01T12,1517457600,14.42,19.00,65.00,4.00
2018-02-01T13,1517461200,10.43,19.00,65.00,4.00
2018-02-01T14,1517464800,6.62,19.00,66.00,4.00
2018-02-01T15,1517468400,4.01,19.00,66.00,4.00
2018-02-01T16,1517472000,3.03,19.00,66.00,4.00
2018-02-01T17,1517475600,3.00,19.00,66.00,4.00
2018-02-01T18,1517479200,3.01,19.00,66.00,4.00
2018-02-01T19,1517482800,3.00,19.00,67.00,4.00
2018-02-01T20,1517486400,3.00,19.00,67.00,4.00
2018-02-01T21,1517490000,3.00,19.00,67.00,4.00
2018-02-01T22,1517493600,3.01,19.00,67.00,4.00
2018-02-01T23,1517497200,3.00,19.00,67.00,4.00
2018-02-02T01,1517504400,3.01,19.00,67.00,4.00
2018-02-02T02,1517508000,3.14,19.00,67.00,4.00
2018-02-02T03,1517511600,3.09,20.00,68.00,4.00
2018-02-02T04,1517515200,3.09,21.00,69.00,4.00
2018-02-02T05,1517518800,3.16,20.00,69.00,4.00
2018-02-02T06,1517522400,3.06,20.00,67.00,4.00
2018-02-02T07,1517526000,3.08,21.00,69.00,4.00
2018-02-02T08,1517529600,3.04,21.00,68.00,4.00
2018-02-02T09,1517533200,3.00,20.00,67.00,4.00
2018-02-02T10,1517536800,3.00,20.00,66.00,4.00
2018-02-02T11,1517540400,3.00,19.00,65.00,4.00
2018-02-02T12,1517544000,3.01,19.00,65.00,4.00
2018-02-02T13,1517547600,3.01,19.00,64.00,4.00
2018-02-02T14,1517551200,3.02,19.00,65.00,4.00
2018-02-02T15,1517554800,3.03,19.00,65.00,4.00
2018-02-02T16,1517558400,3.00,19.00,64.00,4.00
2018-02-02T17,1517562000,3.00,19.00,65.00,4.00
2018-02-02T18,1517565600,3.01,19.00,64.00,4.00
2018-02-02T19,1517569200,3.00,19.00,65.00,4.00
2018-02-02T20,1517572800,3.01,19.00,65.00,4.00
2018-02-02T21,1517576400,3.00,19.00,64.00,4.00
2018-02-02T22,1517580000,3.31,19.00,64.00,4.00
2018-02-02T23,1517583600,5.05,19.00,64.00,4.00
2018-02-03T00,1517587200,7.54,19.00,63.00,4.00
2018-02-03T01,1517590800,6.76,19.00,63.00,4.00
2018-02-03T02,1517594400,4.99,19.00,63.00,4.00
2018-02-03T03,1517598000,5.37,18.00,63.00,4.00
2018-02-03T04,1517601600,6.59,18.00,63.00,4.00
2018-02-03T05,1517605200,7.33,18.00,63.00,4.00
2018-02-03T06,1517608800,9.09,18.00,63.00,4.00
2018-02-03T07,1517612400,9.06,18.00,63.00,4.00
2018-02-03T08,1517616000,7.65,18.00,63.00,4.00
2018-02-03T09,1517619600,6.18,18.00,63.00,3.00
2018-02-03T10,1517623200,4.74,18.00,63.00,3.00
2018-02-03T11,1517626800,3.32,18.00,62.00,3.00
2018-02-03T12,1517630400,3.08,18.00,62.00,3.00
2018-02-03T13,1517634000,3.23,18.00,61.00,3.00
2018-02-03T14,1517637600,3.00,18.00,61.00,3.00
2018-02-03T15,1517641200,3.00,18.00,61.00,3.00
2018-02-03T16,1517644800,3.01,18.00,61.00,3.00
2018-02-03T17,1517648400,3.00,18.00,61.00,3.00
2018-02-03T18,1517652000,3.00,18.00,61.00,3.00
2018-02-03T19,1517655600,3.00,18.00,61.00,3.00
2018-02-03T20,1517659200,3.00,18.00,62.00,3.00
2018-02-03T21,1517662800,3.00,18.00,62.00,3.00
2018-02-03T22,1517666400,3.00,18.00,62.00,3.00
2018-02-03T23,1517670000,3.00,17.00,62.00,3.00
2018-02-04T00,1517673600,3.00,17.00,62.00,3.00
2018-02-04T01,1517677200,3.00,18.00,61.00,3.00
2018-02-04T02,1517680800,3.00,18.00,61.00,3.00
2018-02-04T03,1517684400,3.00,17.00,62.00,3.00
2018-02-04T04,1517688000,3.00,17.00,62.00,3.00
2018-02-04T05,1517691600,3.00,17.00,62.00,3.00
2018-02-04T06,1517695200,3.00,17.00,61.00,3.00
2018-02-04T07,1517698800,3.00,17.00,61.00,3.00
2018-02-04T08,1517702400,3.00,17.00,61.00,3.00
2018-02-04T09,1517706000,3.00,17.00,61.00,3.00
2018-02-04T10,1517709600,3.00,17.00,61.00,3.00
2018-02-04T11,1517713200,3.00,17.00,61.00,3.00
2018-02-04T12,1517716800,3.02,17.00,61.00,3.00
2018-02-04T13,1517720400,3.00,17.00,61.00,3.00
2018-02-04T14,1517724000,3.00,17.00,61.00,3.00
2018-02-04T15,1517727600,3.00,17.00,61.00,3.00
2018-02-04T16,1517731200,3.00,17.00,60.00,3.00
2018-02-04T17,1517734800,3.00,17.00,61.00,3.00
2018-02-04T18,1517738400,3.00,17.00,62.00,3.00
2018-02-04T19,1517742000,3.00,17.00,62.00,3.00
2018-02-04T20,1517745600,3.00,17.00,61.00,3.00
2018-02-04T21,1517749200,3.00,17.00,61.00,3.00
2018-02-04T22,1517752800,3.00,17.00,61.00,3.00
2018-02-04T23,1517756400,3.00,17.00,60.00,3.00
2018-02-05T00,1517760000,3.00,17.00,60.00,3.00
2018-02-05T01,1517763600,3.00,17.00,60.00,3.00
2018-02-05T02,1517767200,3.02,17.00,60.00,3.00
2018-02-08T03,1518030000,3.01,17.00,63.00,3.00
2018-02-08T04,1518033600,2.98,17.00,63.00,100.00
2018-02-08T05,1518037200,3.02,17.00,62.00,100.00
2018-02-08T06,1518040800,3.00,17.00,62.00,100.00
2018-02-08T07,1518044400,3.02,17.00,62.00,100.00
2018-02-08T08,1518048000,3.00,17.00,62.00,100.00
2018-02-08T09,1518051600,3.03,17.00,62.00,100.00
2018-02-08T10,1518055200,3.00,17.00,62.00,100.00
2018-02-08T11,1518058800,3.00,17.00,62.00,100.00
2018-02-08T12,1518062400,3.02,17.00,63.00,100.00
2018-02-08T13,1518066000,3.00,17.00,63.00,99.00
2018-02-08T14,1518069600,3.00,17.00,63.00,99.00
2018-02-08T15,1518073200,3.00,17.00,63.00,99.00
2018-02-08T16,1518076800,3.00,17.00,64.00,99.00
2018-02-08T17,1518080400,3.00,17.00,63.00,99.00
2018-02-08T18,1518084000,3.00,17.00,63.00,99.00
2018-02-08T19,1518087600,3.00,17.00,64.00,99.00
2018-02-08T20,1518091200,3.00,17.00,64.00,99.00
2018-02-08T21,1518094800,3.00,17.00,64.00,99.00
2018-02-08T22,1518098400,3.00,17.00,65.00,99.00
2018-02-08T23,1518102000,3.00,17.00,66.00,99.00
2018-02-09T00,1518105600,3.00,17.00,67.00,99.00
2018-02-09T01,1518109200,3.00,17.00,67.00,99.00
2018-02-09T02,1518112800,3.00,17.00,67.00,99.00
2018-02-09T03,1518116400,3.00,17.00,66.00,99.00
2018-02-09T04,1518120000,3.00,17.00,65.00,99.00
2018-02-09T05,1518123600,3.02,18.00,65.00,99.00
2018-02-09T06,1518127200,3.24,18.00,65.00,99.00
2018-02-09T07,1518130800,3.76,19.00,71.00,99.00
2018-02-09T10,1518141600,6.28,19.00,71.00,99.00
2018-02-09T11,1518145200,5.21,19.00,71.00,99.00
2018-02-09T12,1518148800,5.24,19.00,70.00,99.00
2018-02-09T13,1518152400,7.70,19.00,70.00,99.00
2018-02-09T14,1518156000,7.05,19.00,70.00,99.00
2018-02-09T15,1518159600,4.64,18.00,70.00,99.00
2018-02-09T16,1518163200,3.40,18.00,69.00,99.00
2018-02-09T17,1518166800,3.38,18.00,70.00,99.00
2018-02-09T18,1518170400,3.15,18.00,69.00,99.00
2018-02-09T19,1518174000,3.02,18.00,69.00,99.00
2018-02-09T20,1518177600,3.04,18.00,69.00,99.00
2018-02-09T21,1518181200,3.08,18.00,70.00,99.00
2018-02-09T22,1518184800,3.00,18.00,69.00,99.00
2018-02-09T23,1518188400,3.00,18.00,69.00,99.00
2018-02-10T00,1518192000,3.04,18.00,70.00,99.00
2018-02-10T01,1518195600,3.13,18.00,70.00,99.00
2018-02-10T02,1518199200,3.16,18.00,69.00,99.00
2018-02-10T03,1518202800,3.07,18.00,69.00,99.00
2018-02-10T04,1518206400,3.01,18.00,69.00,99.00
2018-02-10T05,1518210000,3.00,18.00,69.00,99.00
2018-02-10T06,1518213600,3.00,18.00,69.00,99.00
2018-02-10T07,1518217200,3.00,18.00,69.00,99.00
2018-02-10T08,1518220800,3.00,18.00,68.00,99.00
2018-02-10T09,1518224400,3.00,18.00,69.00,99.00
2018-02-10T10,1518228000,3.00,18.00,69.00,99.00
2018-02-10T11,1518231600,3.00,18.00,69.00,99.00
2018-02-10T12,1518235200,3.00,18.00,70.00,99.00
2018-02-10T13,1518238800,3.00,18.00,69.00,99.00
2018-02-10T14,1518242400,3.01,18.00,69.00,99.00
2018-02-10T15,1518246000,3.00,18.00,70.00,99.00
2018-02-10T16,1518249600,3.01,18.00,71.00,99.00
2018-02-10T17,1518253200,3.00,18.00,70.00,99.00
2018-02-10T18,1518256800,3.00,18.00,70.00,99.00
2018-02-10T19,1518260400,3.00,18.00,70.00,99.00
2018-02-10T20,1518264000,3.00,18.00,70.00,99.00
2018-02-10T21,1518267600,3.00,18.00,70.00,99.00
2018-02-10T22,1518271200,3.00,18.00,70.00,99.00
2018-02-10T23,1518274800,3.00,18.00,70.00,99.00
2018-02-11T00,1518278400,3.00,18.00,70.00,99.00
2018-02-11T01,1518282000,3.04,18.00,70.00,99.00
2018-02-11T02,1518285600,3.00,18.00,69.00,99.00
2018-02-11T03,1518289200,3.00,18.00,69.00,99.00
2018-02-11T04,1518292800,3.02,18.00,69.00,99.00
2018-02-11T05,1518296400,3.12,17.00,69.00,99.00
2018-02-11T06,1518300000,3.69,17.00,69.00,99.00
2018-02-11T07,1518303600,3.58,17.00,69.00,99.00
2018-02-11T08,1518307200,3.95,17.00,68.00,99.00
2018-02-11T09,1518310800,3.90,17.00,68.00,99.00
2018-02-11T10,1518314400,4.33,17.00,68.00,99.00
2018-02-11T11,1518318000,5.54,17.00,68.00,99.00
2018-02-11T12,1518321600,6.19,17.00,68.00,99.00
2018-02-11T13,1518325200,5.18,17.00,68.00,99.00
2018-02-11T14,1518328800,4.50,17.00,68.00,99.00
2018-02-11T15,1518332400,4.14,17.00,68.00,99.00
2018-02-11T16,1518336000,3.86,17.00,68.00,99.00
2018-02-11T17,1518339600,3.36,17.00,68.00,99.00
2018-02-11T18,1518343200,3.13,17.00,68.00,99.00
2018-02-11T19,1518346800,3.11,17.00,67.00,99.00
2018-02-11T20,1518350400,3.04,17.00,67.00,99.00
2018-02-11T21,1518354000,3.14,17.00,66.00,99.00
2018-02-11T22,1518357600,3.29,17.00,66.00,99.00
2018-02-11T23,1518361200,3.08,17.00,66.00,99.00
2018-02-12T00,1518364800,3.14,17.00,65.00,99.00
2018-02-12T01,1518368400,3.32,17.00,65.00,99.00
2018-02-12T02,1518372000,3.50,17.00,64.00,99.00
2018-02-12T03,1518375600,3.52,17.00,63.00,99.00
2018-02-12T04,1518379200,3.34,17.00,62.00,99.00
2018-02-12T05,1518382800,3.52,17.00,62.00,99.00
2018-02-12T06,1518386400,3.36,17.00,63.00,99.00
2018-02-12T07,1518390000,3.06,18.00,63.00,99.00
2018-02-12T08,1518393600,3.54,18.00,61.00,99.00
2018-02-12T09,1518397200,5.34,18.00,61.00,99.00
2018-02-12T10,1518400800,7.11,17.00,60.00,99.00
2018-02-12T11,1518404400,7.29,17.00,60.00,99.00
2018-02-12T12,1518408000,6.58,17.00,59.00,99.00
2018-02-12T13,1518411600,5.71,17.00,60.00,99.00
2018-02-12T14,1518415200,4.14,17.00,61.00,99.00
2018-02-12T15,1518418800,3.73,17.00,61.00,99.00
2018-02-12T16,1518422400,3.33,17.00,61.00,99.00
2018-02-12T17,1518426000,3.16,17.00,61.00,99.00
2018-02-12T18,1518429600,3.03,17.00,61.00,99.00
2018-02-12T19,1518433200,3.05,17.00,61.00,99.00
2018-02-12T20,1518436800,3.00,17.00,61.00,99.00
2018-02-12T21,1518440400,3.03,17.00,61.00,99.00
2018-02-12T22,1518444000,3.01,17.00,61.00,99.00
2018-02-12T23,1518447600,3.00,17.00,61.00,99.00
2018-02-13T00,1518451200,3.04,17.00,61.00,99.00
2018-02-13T01,1518454800,3.17,17.00,60.00,99.00
2018-02-13T02,1518458400,3.10,17.00,60.00,99.00
2018-02-13T03,1518462000,3.06,17.00,60.00,99.00
2018-02-13T04,1518465600,3.03,17.00,60.00,99.00
2018-02-13T05,1518469200,3.10,18.00,60.00,99.00
2018-02-13T06,1518472800,3.08,18.00,60.00,99.00
2018-02-13T07,1518476400,3.30,18.00,60.00,99.00
2018-02-13T08,1518480000,3.04,18.00,60.00,99.00
2018-02-13T09,1518483600,3.08,18.00,61.00,99.00
2018-02-13T10,1518487200,3.06,18.00,61.00,99.00
2018-02-13T11,1518490800,3.16,18.00,61.00,99.00
2018-02-13T12,1518494400,3.17,18.00,61.00,99.00
2018-02-13T13,1518498000,3.07,18.00,61.00,99.00
2018-02-13T14,1518501600,3.01,18.00,61.00,99.00
2018-02-13T15,1518505200,3.00,18.00,61.00,99.00
2018-02-13T16,1518508800,3.00,18.00,61.00,99.00
2018-02-13T17,1518512400,3.00,18.00,62.00,99.00
2018-02-13T18,1518516000,3.01,18.00,62.00,99.00
2018-02-13T19,1518519600,3.00,18.00,62.00,99.00
2018-02-13T20,1518523200,3.00,18.00,63.00,99.00
2018-02-13T21,1518526800,3.00,18.00,63.00,99.00
2018-02-13T22,1518530400,3.00,18.00,63.00,99.00
2018-02-13T23,1518534000,3.00,18.00,63.00,99.00
2018-02-14T00,1518537600,3.00,18.00,64.00,98.00
2018-02-14T01,1518541200,3.00,18.00,63.00,98.00
2018-02-14T02,1518544800,3.07,18.00,63.00,98.00
2018-02-14T03,1518548400,3.10,18.00,63.00,98.00
2018-02-14T04,1518552000,3.04,18.00,63.00,98.00
2018-02-14T05,1518555600,3.02,18.00,64.00,98.00
2018-02-14T06,1518559200,3.08,18.00,64.00,98.00
